,id,country,c3,c2,year,gini_reported,palma,ratio_top20bottom20,bottom40,q1,q2,q3,q4,q5,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,bottom5,top5,resource,resource_detailed,scale,scale_detailed,sharing_unit,reference_unit,areacovr,areacovr_detailed,popcovr,popcovr_detailed,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,mean,median,currency,reference_period,exchangerate,mean_usd,median_usd,gdp_ppp_pc_usd2011,population,revision,quality,quality_score,source,source_detailed,source_comments,survey,link
2316,2317,Colombia,COL,CO,1971,48.0,3.14,13.68,11.9,4.0,7.9,12.6,20.8,54.7,1.5,2.5,3.5,4.4,5.6000000000000005,7.0,8.9,11.9,17.3,37.4,,,Income (gross),"Income, gross",No adjustment,No adjustment,Household,Household,Urban,Urban,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,43356.0,,Colombian peso,Month,0.050170747780159966,,,,22611986.0,,Low,12,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Presupuestos Familiares,
2317,2318,Colombia,COL,CO,1971,57.0,,,,,,,,,,,,,,,,,,,,,Income (net/gross),"Income, net/gross",No adjustment,No adjustment,Person,Person,All,All,Economically active,Economically active,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.050170747780159966,,,,22611986.0,,Low,7,Research study,Fields 1989,,Encuesta Nacional de Hogares (ENH),
2318,2319,Colombia,COL,CO,1972,42.7,,,,,,,,,,,,,,,,,,,,,Consumption,Consumption,,,,Household,All,All,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.04573385109343459,,,,23146803.0,,Average,8,United Nations,ECLAC 1984,,,
2319,2320,Colombia,COL,CO,1972,62.0,8.620000000000001,37.28,5.8,1.8,4.0,9.1,18.0,67.1,0.3,1.5,1.8,2.2,3.8000000000000003,5.3,7.4,10.6,17.1,50.0,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,17808.0,,Colombian peso,Month,0.04573385109343459,,,,23146803.0,,Low,8,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
2320,2321,Colombia,COL,CO,1972,56.0,4.87,24.92,9.5,2.5,7.0,8.9,19.3,62.300000000000004,0.3,2.2,3.3000000000000003,3.7,4.0,4.9,8.2,11.1,16.0,46.300000000000004,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Household,Household,Rural,Rural,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,8388.0,,Colombian peso,Month,0.04573385109343459,,,,23146803.0,,Low,8,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
2321,2322,Colombia,COL,CO,1972,57.0,5.72,37.35,6.9,1.7,5.2,10.3,19.3,63.5,0.4,1.3,2.0,3.2,4.4,5.9,8.0,11.3,24.0,39.5,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Household,Household,Urban,Urban,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,24012.0,,Colombian peso,Month,0.04573385109343459,,,,23146803.0,,Low,8,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
2322,2323,Colombia,COL,CO,1972,51.0,3.73,14.65,11.3,4.0,7.3,11.4,18.7,58.6,1.5,2.5,3.3000000000000003,4.0,5.1000000000000005,6.3,8.0,10.700000000000001,16.4,42.2,,,Income (gross),"Income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,45060.0,,Colombian peso,Month,0.04573385109343459,,,,23146803.0,,Low,12,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Presupuestos Familiares,
2323,2324,Colombia,COL,CO,1974,46.0,2.79,11.32,13.6,4.7,8.9,13.3,19.900000000000002,53.2,1.6,3.1,4.0,4.9,6.0,7.3,8.8,11.1,15.200000000000001,38.0,,,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,7068.0,,Colombian peso,Month,0.03836691237624002,,,,24208021.0,,Low,13,United Nations,ECLAC 1986,,Estudio sobre la Distribucion de los Sevicios Basicos,
2324,2325,Colombia,COL,CO,1974,52.0,,,,,,,,,,,,,,,,,,,,,Earnings,Primary income,No adjustment,No adjustment,Household,Household,All,All,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.03836691237624002,,,,24208021.0,,Not known,6,Research study,Lecaillon et al. 1984,,,
2325,2326,Colombia,COL,CO,1975,56.0,5.45,30.95,8.0,2.0,6.0,10.5,19.6,61.9,0.5,1.5,2.5,3.5,4.7,5.8,8.2,11.4,18.3,43.6,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Household,Household,Urban,Cities (n=7),All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,64020.0,,Colombian peso,Month,0.03233217647114225,,,,24756973.0,,Low,7,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
2326,2327,Colombia,COL,CO,1976,50.800000000000004,,,,,,,,,,,,,,,,,,,,,Income (net/gross),"Income, net/gross",,,,Person,Urban,Urban,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.02882348999223419,,,,25323406.0,,Low,6,Research study,Reyes 1988,DANE,,
2327,2328,Colombia,COL,CO,1978,54.5,,18.95,10.41,3.1,7.3100000000000005,11.71,19.12,58.76,,,,,,,,,,,,,Income (gross),"Income, gross",,,,Household,All,All,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.025578952956057145,,,,26502166.0,,Low,9,World Bank,World Bank 1994a,,Encuesta Nacional de Hogares (ENH),
2328,2329,Colombia,COL,CO,1978,52.6,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",,,,Household,Rural,Rural,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.025578952956057145,,,,26502166.0,,Low,8,World Bank,World Bank 1994a,,Encuesta Nacional de Hogares (ENH),
2329,2330,Colombia,COL,CO,1978,51.6,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",,,,Household,Urban,Urban,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.025578952956057145,,,,26502166.0,,Low,8,World Bank,World Bank 1994a,,Encuesta Nacional de Hogares (ENH),
2330,2331,Colombia,COL,CO,1978,47.800000000000004,,,,,,,,,,,,,,,,,,,,,Income (net/gross),"Income, net/gross",,,,Person,Urban,Urban,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.025578952956057145,,,,26502166.0,,Low,6,Research study,Reyes 1988,DANE,,
2331,2332,Colombia,COL,CO,1979,50.0,3.7600000000000002,25.73,10.6,2.2,8.4,12.1,20.7,56.6,0.8,1.4000000000000001,3.7,4.7,5.5,6.6000000000000005,9.0,11.700000000000001,16.7,39.9,,,Earnings,"Earnings, gross",Per capita,Per capita,Household,Person,Urban,Cities (n=7),All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,30972.0,,Colombian peso,Month,0.023501886908297444,,,,27113512.0,,Low,8,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
2332,2333,Colombia,COL,CO,1979,55.0,4.89,25.38,8.9,2.4,6.5,11.0,19.2,60.9,0.6,1.8,2.8000000000000003,3.7,4.8,6.2,8.0,11.200000000000001,17.400000000000002,43.5,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Household,Household,Urban,Cities (n=7),All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,163308.0,,Colombian peso,Month,0.023501886908297444,,,,27113512.0,,Low,7,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
2333,2334,Colombia,COL,CO,1980,59.13,5.54,24.12,8.57,2.6,5.97,10.52,18.19,62.72,0.93,1.68,2.5100000000000002,3.46,4.57,5.95,7.76,10.43,15.27,47.45,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,Urban,Urban,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,3382.59,1760.81,US$2011PPP,Year,,,,,26900508.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
2334,2335,Colombia,COL,CO,1980,58.800000000000004,5.33,25.2,8.8,2.5,6.3,10.4,17.900000000000002,63.0,0.7000000000000001,1.8,2.7,3.6,4.6000000000000005,5.8,7.5,10.4,16.1,46.9,,,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,Urban,Cities (n=7),All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,44004.0,,Colombian peso,Month,0.02115045428573003,,,,27737900.0,,Low,12,Research study,Psacharopoulos et al. 1997,,Encuesta Nacional de Hogares (ENH),
2335,2336,Colombia,COL,CO,1980,44.6,,,,,,,,,,,,,,,,,,,,,Income (net/gross),"Income, net/gross",,,,Person,All,All,All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,,,,,0.02115045428573003,,,,27737900.0,,Low,6,Research study,Reyes 1988,DANE,,
2336,2337,Colombia,COL,CO,1982,52.0,3.96,19.62,10.1,2.9,7.2,12.3,20.7,56.9,0.8,2.1,3.2,4.0,5.4,6.9,8.9,11.8,16.9,40.0,,,Earnings,"Earnings, gross",Per capita,Per capita,Household,Person,Urban,Cities (n=7),All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,71532.0,,Colombian peso,Month,0.01560434456183605,,,,29027162.0,,Low,8,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
2337,2338,Colombia,COL,CO,1982,56.0,5.38,26.78,8.2,2.3000000000000003,5.9,10.700000000000001,19.5,61.6,0.6,1.7,2.5,3.4,4.6000000000000005,6.1000000000000005,8.2,11.3,17.5,44.1,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Household,Household,Urban,Cities (n=7),All,All,Americas,South America,Latin America and the Caribbean,Non-EU,Non-OECD,Upper middle income,374040.0,,Colombian peso,Month,0.01560434456183605,,,,29027162.0,,Low,7,United Nations,ECLAC 1986,,Encuesta Nacional de Hogares - Mano de Obra,
