"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","note_classif.label"
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2015",99.907,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",97.67,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2015",63.617,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2015",85.314,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2015",91.511,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2015",77.388,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2015",91.728,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2015",94.241,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",91.549,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2015",58.581,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2015",94.996,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2015",86.454,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2015",91.377,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2015",75.98,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2014",91.469,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2014",90.603,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",92.478,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2014",59.402,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2014",85.431,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2014",91.351,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2014",75.651,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2014",92.556,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2014",95.333,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",98.142,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2014",61.708,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2014",84.941,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2014",91.432,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2014",76.484,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2014",90.429,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2014",86.997,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",87.051,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2014",56.757,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2014",94.968,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2014",86,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2014",91.266,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2014",74.853,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2013",90.441,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2013",87.53,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",91.37,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2013",56.267,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2013",85.045,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2013",91.231,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2013",74.654,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2013",91.781,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2013",94.171,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",98.191,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2013",58.541,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2013",84.626,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2013",91.327,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2013",75.592,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2013",89.158,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2013",82.506,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",84.84,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2013",53.607,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2013",94.919,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2013",85.536,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2013",91.129,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2013",73.756,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2012",89.528,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2012",87.376,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2012",91.239,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2012",57.011,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2012",84.836,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2012",91.123,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2012",73.817,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2012",90.993,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2012",94.162,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2012",98.068,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2012",59.32,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2012",84.47,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2012",91.235,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2012",74.831,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2012",88.127,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2012",82.284,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2012",84.705,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2012",54.315,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2012",94.862,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2012",85.265,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2012",91.006,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2012",72.847,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2011",88.859,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2011",87.249,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2011",91.202,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2011",58.357,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2011",84.838,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2011",91.082,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2011",73.131,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2011",90.35,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2011",94.137,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2011",97.96,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2011",60.791,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2011",84.458,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2011",91.208,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2011",74.181,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2011",87.434,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2011",82.126,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2011",84.74,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2011",55.526,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2011",94.798,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2011",85.288,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2011",90.949,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2011",72.127,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2010",88.199,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2010",87.119,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2010",91.147,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2010",63.447,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2010",84.741,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2010",91.079,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2010",72.403,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2010",89.674,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2010",94.074,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2010",97.822,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2010",66.041,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2010",84.327,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2010",91.216,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2010",73.457,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2010",86.789,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2010",81.986,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2010",84.768,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2010",60.349,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2010",94.726,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2010",85.235,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2010",90.934,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2010",71.395,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2009",87.704,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2009",87.133,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2009",91.128,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2009",66.803,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2009",84.708,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2009",91.124,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2009",71.953,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2009",89.172,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2009",94.082,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2009",97.747,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2009",69.247,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2009",84.298,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2009",91.263,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2009",73.001,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2009",86.301,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2009",82.041,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2009",84.805,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2009",63.843,
