"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Democratic Republic of Congo","COD",9.63,1.36,68.19,68.38,63.61,72.89,65.79,71.04,72.01,57.25,77.61,39.65,86.7,74.88,68.92,68.41,82.13,46.71,0.01,0.03,51.24,0.01,66.45,18.25,65.97,68.84,84.81,48.65,72.5,64.53,69.05,78.85,68.35,77.11,70.86,51.22,47.03,77.9,35.48,44.31,86.52,86.89,71.75,81.51,71.8,70.99,66.92,74.04,63.2,60.91,101850.46,44.89,0.17287,56.62,26128.94,35.88,0.04435,48.95,1168.7,38.18,0.00198,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.65,0.3,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,59.98,601487.54,40.13,1.02088,60.62,556578.91,41.86,0.94466,61.96,490474.01,47.8,0.83246,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,68.57,4231021.63,60.29,7.18117,81.32,1007368.67,61.16,1.70977,74.22,62499.3,56.4,0.10608,22.41,7688.26,14.86,0.01305,69.54,54.83,62.58,9.95,68.97,4.15,68.72,8.64,93.27,527.43,77.11,64.46,53.98,82.88,43.84,-0.71,77.7,37.2,67.64,21.55,69.73,10.36,59.72,2.2,68.57,0.74,69.54,78.04,77.7,38.4,80.02,92,67.18,63.54,69.54,328.31,74.68,89.85,35.89,5.82,0.44302,61.42,251876,42.72,0.45,61.19,85047.92,36.15,0.1,88.36,1166750,68.68,1.49,67.18,848.03,75.73,39161.88,100,82773.83,71.32,2327.26,42.28,46384.8,29.77,0.09,46.25,57.4,42.46,0.000104,87.45,-1.52524,85.59,-1.61906,89.84,-2.25001,84.04,-1.61716,69.12,12.71,74.49,45.17,76.98,80,86.31,0.05,71.8,650.94,71.8,110.16,82.88,0.03,61.7,33.27,69.97,70.04,62.43,0.15,68.61,0.28,69.97,4.49,76.4,9796.16,71.32,6889.58,74.49,20820.42,67.38,62,67.24,62,55.73,61,89.84,79.51,75.09,12.8
"Denmark","DNK",0.76,0.18,3.2,4.02,0.28,29.18,23.87,0.42,19.96,0.17,30.78,0.01,0.07,30.14,27.32,33.15,27.44,0.01,0.01,58.39,0.01,0.01,0.18,53.5,34.42,11.84,26.07,30.54,0.4,0.01,13.56,0.55,10.16,45.3,17.28,46.71,0.01,0.01,0.01,0.01,0.01,0.54,27.88,40.85,24.03,28.17,26.5,31.79,34.56,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.84,18693.27,65.31,0.35239,52.7,12744.72,66.42,0.24026,52.26,6276.98,63.97,0.11833,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.48,404578.96,79.86,7.62686,0.01,0,0.01,0,0.01,0,0.01,0,53.24,339379.5,53.77,6.39776,32.45,78.3,36.51,14.13,7.02,12.8,19.98,16.7,25.51,37736.09,26.65,10307.73,29.81,0,31.28,-136.42,0.01,100,16.1,99.6,0.01,100,0.01,100,7.21,319.15,25.51,1071.89,0.01,2.5,29.81,134,10.16,40.66,10.16,72.28,34.4,28.24,73.35,23.32,0.11346,45.3,37882,48.17,0.7,0.01,0,0.01,0,0.01,0,0.01,0,48.84,84.95,26.65,13597.34,24.91,179.01,27.7,336.67,0.01,0,0.01,0,0.01,0,0.01,0,0.01,2.46999,0.01,2.22626,29.14,1.04786,0.01,1.99757,30.46,341.9,25.51,979,42.27,379,39.47,574.85,22.13,5.72,26.09,4.62,40.96,313.48,29.59,89.46,18.45,109.23,32.07,5.33,28.36,12.57,20.45,79.02,32.45,8.19,32.07,652.61,30.88,211.99,36.65,93,37.43,93,30.09,91,27.7,8677.11,27.18,1.8
"Djibouti","DJI",11.2,4.18,30.03,31.93,14.25,59.51,66.45,59.4,53.15,2.55,62.06,0.75,59.93,64.44,65.58,59.81,53.72,58.79,0.15,21.07,11.07,0.01,22.03,49.17,60.77,80.96,65.54,60.48,51.69,47.16,74.36,68.66,57.24,56.41,46.49,45.96,35.92,0.01,56.85,0.01,61.67,58.24,64.29,63.95,65.1,75.37,57.06,64.47,55.48,32.15,5823.17,89.2,0.81993,40.09,4814.89,84.8,0.67796,51.25,1268.23,82.65,0.17857,27.18,37.98,40.59,0.00535,0.01,0,0.01,0,0.01,0,0.01,0,19.84,5.23,22.36,0.00074,19.78,3.3,22.71,0.00046,21.22,0.07,20.67,1e-05,11.07,11.71,11.07,0.00165,11.07,5.79,11.07,0.00082,11.07,0.67,11.07,9e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,8131.43,11.36,1.14495,15.67,171.68,19.29,0.02417,40.01,171.68,47.65,0.02417,40.41,88050.24,59.83,12.39794,65.76,58.63,56.16,10.63,70.28,3.8,93.27,4.5,62.88,2507.32,68.32,283.64,72.82,380.5,50.23,24.5,49.84,75.54,53.61,49.75,42.46,55.5,52.37,5,76.47,0.19,72.3,56.41,63.54,31.3,74.19,96,54.46,60.41,60.16,247.05,55.3,61.39,34.58,5.66,0.31862,35.41,9271,59.65,1.17,32.74,1584.25,39.4,0.16,0.01,0,0.01,0,70.86,1668.99,61.42,33061.62,49.3,12159.4,69.12,2262.39,43.01,50000,75.15,6.422,0.01,0,0.01,0,58.43,-0.6623,65.09,-0.87783,54.46,-0.25996,62.28,-0.87683,63.49,23.3,65.09,72.14,61.82,161,66.15,1.9,64.11,367.01,66.11,86.38,70.87,0.45,64.76,30.53,93.27,33.68,43.35,1.42,54.47,1.22,78.68,2.52,64.76,4727.24,59.49,3858.66,69.54,17911.96,58.98,72,60.35,72,47.98,74,65.09,487.94,44.33,3.5
"Dominica","DMA",3.46,0.8,14.99,15.02,8.89,25.24,53.33,33.06,48.72,0.18,49.44,0.41,36.86,46.54,39.5,9.53,42.7,2.34,35.18,0.01,0.01,2.9,0.16,56.4,44.4,50.34,49.42,73.25,38.35,29.07,34,31.51,46.56,47.67,52.1,0.01,58.01,0.01,17.08,0.01,37.53,36.21,43.76,49.08,46.95,47.36,32.94,44.77,2.03,22.08,557.39,86.62,0.81466,19.65,72.26,43.99,0.10561,0.01,0,0.01,0,21.9,11.59,49.27,0.01694,30.24,8.1,52.77,0.01183,26.81,0.52,41.08,0.00075,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1163.15,70.03,1.7,41.04,205.26,62.47,0.3,0.01,0,0.01,0,14.72,5268.38,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,37.19,66142.69,85.53,96.67083,46.14,72.84,42.72,12.81,52.65,7.8,48.14,12.5,50,7981.49,48.84,2072.73,75.73,418.17,70.86,469.37,31.25,94.56,47.07,71.58,31.35,88.87,26.95,83.5,37.43,60.8,30.88,1011.06,21.52,5.4,46.14,120,50,58.47,43.35,170.21,43.93,41.03,58.43,12.05,0.35536,0.01,0,0.01,0,37.15,3010,90.57,4.21,0.01,0,0.01,0,55.67,174.49,53.74,30675.65,44.09,7674.56,45.3,897.27,13.78,20,21.17,0.028,0.01,0,0.01,0,36.51,0.61514,38.58,0.44751,34.24,0.912,38.3,0.69604,50,108.18,38.3,516.67,49.08,294.64,49.08,146.98,50,66.2,44.09,16.27,48.25,102.78,45.3,59.32,48.6,94.15,33.89,4.71,22.24,29.91,47.44,25.38,48.14,165.03,40.51,1038.51,46.02,1421.48,31.31,95,26.76,96,0.01,99,47.44,2305.68,38.44,2.6
"Dominican Republic","DOM",12.33,6.95,21.86,16.28,12.47,51.47,49.8,41.39,58.44,0.17,55.9,0.61,56.16,56.62,51.46,50,52.99,2.67,2.16,25.7,16.43,3.46,3.51,26.55,43.1,51.21,48.83,57.07,38.33,27.17,49.82,56.55,55.28,53.74,67.18,0.01,49.05,0.01,37.12,0.01,58.31,54.09,53.91,61.97,54.34,56.72,46.68,51.22,48.8,48.18,36566.51,60.39,0.4246,37.74,3129.77,32.92,0.03634,0.01,0,0.01,0,39.12,291.8,36.46,0.00339,28.62,4.9,24.79,6e-05,0.01,0,0.01,0,30.85,296.13,28.99,0.00344,23.81,35.35,22.34,0.00041,25.77,10.05,23.53,0.00012,18.31,5564.92,14.46,0.06462,18.67,4809.45,14.46,0.05585,19.04,3906.53,14.46,0.04536,59.71,151564.85,74.59,1.75991,61.7,25836.26,62.47,0.3,0.01,0,0.01,0,46.57,657240.82,80.48,7.63161,63.87,316668.7,78.54,3.67703,0.01,0,0.01,0,30.08,25692.27,23.43,0.29833,50.46,71.18,36.82,13.71,55.7,7.1,47.08,12.7,49.3,8662.7,48.37,2096.71,41.83,18.03,77.87,727.88,33.37,92.99,44.03,80.45,30.47,90.12,24.22,87,50.1,11.16,49.54,499.6,48.76,19.2,65.59,101,63.49,62.89,48.14,182.29,51.74,52.43,50.46,8.84,0.43044,0.01,0,0.01,0,51.5,24977.5,46.71,0.24,0.01,0,0.01,0,63.18,544.28,54.94,31238.87,58.17,29345.16,48.37,1003.8,38.39,21187.8,35.9,0.24,0.01,0,0.01,0,59.75,-0.70096,56.9,-0.58512,52.33,-0.10851,55.91,-0.57581,49.07,114.72,59.22,112.31,64.35,149.15,59.68,10.92,53.98,86.69,54.7,36.11,64.52,1.75,55.67,41.47,50.81,92.88,42.84,1.53,54.47,1.22,43.59,32.29,55.18,657.74,44.33,1255.93,54.94,4479.94,43.04,89,45.47,88,59.37,56,47.2,2357.19,59.49,7.6
"Ecuador","ECU",20.21,14.44,28.28,35.46,13.2,48.34,46.76,42.46,53.15,11.6,45.79,0.69,65.37,51,59.46,40.23,47.21,58.54,65.54,34.34,47.27,0.01,41.78,50.38,33.61,49.81,49.29,57.92,43.43,24.37,51.09,60.13,46.14,53.98,60.3,65.15,45.2,0.53,47.53,0.01,64.93,65.81,50.84,51.09,51.07,52.8,66.97,47.11,34.35,57.35,81671.49,67.4,0.61157,55.95,25444.28,52,0.19053,61.09,4210.93,58.56,0.03153,72.09,7782.36,63.93,0.05828,71.86,3722.2,62.3,0.02787,65.48,1702.39,58.65,0.01275,35.57,991.22,31.28,0.00742,37.04,685.49,32.12,0.00513,36.85,269.39,33.6,0.00202,46.62,181485.86,49.02,1.359,46.62,153352.11,48.2,1.14833,46.62,105453.56,46.62,0.78966,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.17,1022271.74,83.83,7.65496,28,11901.28,29.04,0.08912,39.38,136.6,37.28,0.00102,54.86,398714.92,46.26,2.98565,40.78,74.41,27.7,14.98,55.21,7.3,44.94,12.9,50.46,7724.01,48.14,2101.35,46.73,36.73,71.8,493.13,41.54,86.66,45.4,75.69,27.01,96.32,21.98,93,55.85,3.27,46.73,603.52,53.38,22.4,67.74,99,55.18,60.58,38.58,143.68,51.99,52.91,50.7,8.91,0.4052,62.1,267310,68.35,1.9,51.86,26291.75,39.4,0.16,28.52,33.33,0.01,0,51.4,112.46,38.58,23390.42,56.65,23524.11,39.15,673.32,51.21,119024.2,44.11,0.87,0.01,0,0.01,0,61.7,-0.75131,68.32,-0.99687,64.11,-0.85398,67.55,-1.03307,46.02,148.95,56.16,165.55,62.65,155.77,41.67,457.13,54.46,89.51,47.9,21.84,53.71,36.21,48.37,53.36,56.65,87.5,86.47,0.01,78.34,0.16,44.33,30.36,52.1,416.09,38.01,888.81,52.8,3087.08,27.11,96,38.93,92,38.4,85,52.33,1676.15,42.59,3.3
"Egypt","EGY",13.96,10.77,18.1,24.31,5.65,43.16,55.5,28.86,54.37,2.38,40.94,0.06,57.26,52.46,53.35,29.22,51.56,31.73,49.51,75.78,83.44,0.01,3.07,55.08,54.58,57.69,51.74,58.25,25.64,18.59,56.5,25.76,52.1,54.22,56.9,39.01,0.55,0.63,0.41,0.01,58.46,56.08,52.2,54.66,50.6,53.74,52.96,56.57,15.09,55.76,57630.31,35.51,0.07942,32.93,1781.45,19.56,0.00245,28.9,25.05,27.7,3e-05,58.88,2162.86,33.36,0.00298,61.58,1647.89,42.49,0.00227,61.35,989.38,46.7,0.00136,77.52,416821.35,71.08,0.5744,77.3,349695.26,72.78,0.48189,76.75,245827.28,79.57,0.33876,78.09,5842612.11,100,8.05135,78.09,4600753.97,86.05,6.34002,80.2,2533179.59,80.2,3.49082,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.22,4886920.8,52.56,6.73437,58.03,242819.41,39.69,0.33461,0.01,0,0.01,0,67.39,1863414.17,45.02,2.56786,52.8,69.67,56.41,10.62,62.34,5.8,53.39,11.7,50.93,7644.33,52.56,1747.78,50.23,64.37,67.55,367.82,20.92,98.38,31.42,93.12,20.09,99.04,17.2,96.6,55.6,3.36,57.41,234.16,24.9,6.4,26.65,137,52.8,59.2,51.4,193.96,52.24,54.12,48.84,7.9,0.38668,52.68,104482,28.89,0.14,29.72,759,0.01,0,39.58,2583.67,0.01,0,12.55,1.91,69.12,35947.58,58.43,29668.34,55.42,1372.8,16.88,232.4,0.01,0,0.01,0,0.01,0,61.13,-0.74749,55.91,-0.50644,63.18,-0.83882,49.77,-0.25781,53.51,66.86,50.93,233.6,55.73,220,53.61,64.05,47.44,51.14,53.98,34.41,55.23,18.76,50.7,50.36,55.42,88.12,64.43,0.11,51.44,1.58,44.82,29.93,57.41,1230.89,56.65,3226.29,55.67,4590.45,14.85,98,15.11,98,15.32,97,54.7,1425.31,48.6,4.3
"El Salvador","SLV",14.28,7.3,27.95,37.89,11.81,48.78,55.41,39.44,64.99,10.15,54.15,0.61,52.58,51.33,60.29,37.02,52,57.01,40.37,1.61,22.69,0.17,3.24,23.88,46.13,53.58,56.91,67.02,42.53,29.72,47.98,39.91,78.19,57.16,61.42,0.38,41.91,65.69,37.69,0.01,50.33,54.93,51.04,53.25,49.76,53.46,68,47.78,28.68,49.39,46501.52,100,0.82016,50.07,13273.12,57.08,0.2341,46.14,759.82,52.7,0.0134,37.91,216.66,37.66,0.00382,41.05,103.82,40.89,0.00183,43.36,47.39,41.66,0.00084,20.93,7.59,18.71,0.00013,21.98,7.59,20.15,0.00013,0.01,0,0.01,0,22.19,15083.79,21.85,0.26604,23.21,13499.74,22.19,0.2381,24.22,10888.91,22.54,0.19205,49.47,33543.28,50.82,0.59161,0.01,0,0.01,0,0.01,0,0.01,0,41.03,436574.83,100,7.7,45.65,98689.44,62.02,1.74061,0.01,0,0.01,0,25.44,13444.94,22.41,0.23713,51.86,70.44,41.04,13.15,59.63,6.4,48.14,12.5,55.42,5438.55,58.43,976.55,50,62.29,89.84,1207.31,44.38,84.6,40.76,83.51,30.82,89.2,28.65,69.8,51.36,10.11,44.82,633.55,32.08,9.1,49.65,116,61.13,62.8,100,952,53.24,57.44,56.41,10.93,0.40687,14.37,39,0.01,0,44.58,9869.5,39.4,0.16,55.85,140916.67,77.26,2.2,57.66,241.25,61.99,33243.11,56.16,22383.05,42.84,789.35,37.71,18858.8,37.67,0.312,0.01,0,0.01,0,51.63,-0.29629,49.07,-0.15243,53.03,-0.16696,56.9,-0.62168,45.78,150.48,56.9,148.88,67.09,125.08,42.27,443.03,49.07,60.12,50.46,23.61,45.78,167.74,68.32,27.8,48.84,93.74,86.47,0.01,75.17,0.18,48.37,23.2,52.33,423.03,43.1,1177.73,48.37,1839.41,27.11,96,26.76,96,32.51,89,58.17,944.3,46.49,4
"Equatorial Guinea","GNQ",3.38,0.85,13.46,13.07,3.61,51.72,50.13,54.4,69.5,0.03,66.96,0.01,72.28,65.08,57.03,61.76,39.29,1.77,0.12,0.01,23.62,0.01,47.9,13.09,70.19,65.41,33.51,41.06,55.38,41.76,67.93,55.74,67,60.57,82.72,0.36,0.01,0.01,0.01,0.01,86.89,60.12,62.89,63.23,69.31,67.47,48.21,59.78,63.8,21.74,554.93,31.76,0.05215,19.29,71.69,23.08,0.00674,0.01,0,0.01,0,16.52,0.07,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.94,5031.87,28.46,0.47292,18.31,4649.04,29.1,0.43694,19.4,4076.6,32.93,0.38314,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,74552.99,56.72,7.00682,34.74,24360.47,65.93,2.2895,47.88,3421.42,74.11,0.32156,12.5,34.6,13.7,0.00325,70.41,54.68,69.97,9.09,63.34,5.4,67.55,9,35.89,23335.84,31.28,8622.73,52.56,77.04,32.07,-100.55,60.69,56.1,50.53,60.44,40.42,59.41,43.15,21.2,74.78,0.23,61.7,152.96,49.41,19.25,62.88,103.99,66.46,62.97,67.55,305.35,60.04,68.42,32.82,5.56,0.46986,12.7,18,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,74.49,2457.46,60.57,32739.89,70.86,55251.66,62.88,1852.22,0.01,0,0.01,0,0.01,0,0.01,0,89.84,-1.58584,84.04,-1.58483,48.14,0.16561,75.09,-1.37102,61.7,30.69,64.11,76.16,56.86,203.93,70.32,0.86,62.88,332.68,76.4,129.63,71.6,0.39,59.75,37.06,71.8,66.23,34.58,4.53,48.75,2.06,66.46,5.4,60.57,2581.02,56.9,3330.96,61.99,10066.49,78.96,46,74.34,53,44.25,79,30.88,8046.06,50,4.5
"Eritrea","ERI",9.7,2.22,42.41,23.27,51.69,63.4,65.36,63.64,51.56,0.49,64.96,32.72,65.59,64.35,67.1,48.75,77.89,31.74,0.03,1.85,22.71,0.01,36.72,17.84,63.95,79.18,72.89,49.46,73.87,50.29,70.77,62.38,38.72,60.85,58.17,35.09,0.34,0.01,24.32,44.03,63.51,67.74,61.63,64.25,67.29,72.08,62.47,69.42,34.24,30.57,3923.7,40.81,0.11501,25.92,618.64,29.36,0.01813,30.67,40.77,35.1,0.0012,15.6,0.02,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.19,57.7,24.18,0.00169,26.02,52.35,26.77,0.00153,0.01,0,0.01,0,20.11,9786.02,22.88,0.28684,20.46,9657.23,23.88,0.28306,22.19,9416.03,27.49,0.27599,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.34,223367.09,48.77,6.54708,25.57,7928.41,37.74,0.23239,38.15,93.83,39.74,0.00275,17.84,2159.74,17.84,0.0633,64.11,59.94,63.8,9.86,71.69,3.7,87.45,5.3,71.32,1545.48,74.49,92.6,59.22,162.19,41.31,-4.04,67.07,48.86,81.36,10.26,49.31,35.64,51.29,6.4,61.41,1.23,81.55,21.24,56.29,25.69,69.12,98.16,38.15,52.77,39.29,148.66,58.29,67.29,43.35,6.72,0.39397,33.49,7821,36.77,0.27,11.5,8.33,0.01,0,0.01,0,0.01,0,65.76,807.21,63.8,33912.6,58.69,29840.02,72.3,2362.29,23.9,1402.6,24.75,0.052,39.73,11.4,48.79,0.000438,52.8,-0.34513,76.4,-1.30027,64.76,-0.89992,70.86,-1.18896,64.43,21.59,58.96,114.56,68.57,120,60.21,6.94,75.09,725.71,60.3,65.02,64.81,1.71,81.55,20.1,70.86,68.75,55.18,0.34,57.82,0.92,76.4,2.71,72.82,8256.97,66.46,5777.32,69.12,17429.85,34.59,94,34.15,94,33.97,88,73.35,212.97,82.72,15.1
"Estonia","EST",2.32,0.45,11.94,6.6,7.47,34.52,35.63,1.23,38.69,0.19,38.9,0.37,33.26,33.86,37.07,27.22,40.76,0.01,0.01,1.61,29.24,0.01,2.29,32.55,43.18,22.07,38.01,44.51,16.33,0.01,20.69,0.68,39.56,35.89,40.78,68.4,0.01,0.01,14.02,0.01,32.04,34.53,32.06,34.76,34.85,34.54,39.78,34.38,21.55,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.65,10.42,22.72,0.00081,18.68,0.91,18.86,7e-05,0.01,0,0.01,0,23.88,17517.58,48.61,1.35446,23.88,13964.92,47.4,1.07977,17.94,3465.99,26.52,0.26799,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.23,98845.52,81.11,7.64277,20,1596.79,31.15,0.12346,0.01,0,0.01,0,27.44,17186.22,38.6,1.32884,44.58,73.27,41.83,13.08,19.81,12.2,24.59,16.1,38.01,18251.82,38.01,4766.28,29.81,0,66.46,361.25,16,99.35,16.66,99.54,0.01,100,0.01,100,29.7,183.25,14.41,1231.58,0.01,2.5,46.14,120,39.15,53.36,39.97,151.33,20.99,22.07,77.87,24.99,0.26375,55.09,119216,84.92,8.85,0.01,0,0.01,0,0.01,0,0.01,0,48.37,81.28,40.78,25112.43,34.24,609.99,33.89,547.66,13.78,20,14.27,0.002,0.01,0,0.01,0,32.82,1.02004,31.28,1.15715,39.7,0.7365,30.03,1.1409,31.68,317.6,32.45,659.9,33.96,555,35.58,1154.97,37.42,15.42,32.45,6.53,37.85,583.71,30.88,87.75,35.24,100.89,60.99,0.17,38.73,6.53,26.65,67.87,35.57,12.07,36.51,833.82,31.28,212.37,31.31,95,29.91,95,10.68,98,33.54,7119.9,49.54,4.4
"Eswatini","SWZ",1.72,0.14,21.21,22.77,11.98,35,59.86,49.17,68.88,0.44,68.64,0.53,56.48,57.48,59.44,13.27,54.38,0.14,0.01,0.01,19.95,0.14,2.69,0.01,76.04,57.24,53.97,54.67,55.23,44.5,58.41,40.72,80.26,64.76,62.88,24.9,0.35,0.01,27.95,0.01,55.94,57.03,55.91,54.38,62.45,54.16,65.24,63.78,2.76,23.1,637.42,33.85,0.06283,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,2839.93,22.54,0.27992,16.43,2820.25,23.21,0.27798,16.81,2774.27,27.17,0.27345,27.7,35.09,33,0.00346,0.01,0,0.01,0,0.01,0,0.01,0,26.88,77717.12,84.57,7.66016,29.04,12462.43,57.31,1.22836,0.01,0,0.01,0,0.01,0,0.01,0,93.27,43.04,61.99,9.99,57.32,6.88,57.16,11.15,52.56,6771.71,55.42,1311.9,51.16,71.25,58.43,161.99,58.61,58.41,52.04,52.81,49.82,35.2,39.75,32,59.68,1.51,57.16,241.29,32.41,9.2,51.16,115,82.72,68.94,77.87,453.31,62.23,73.86,38.87,6.08,0.41317,22.82,1008,27.16,0.1,12.05,9.25,0.01,0,0.01,0,0.01,0,100,16697.39,67.93,35500.19,59.22,30060.42,55.18,1368.73,24.57,1537,31.79,0.148,0.01,0,0.01,0,49.77,-0.21814,62.88,-0.78781,55.42,-0.2728,58.69,-0.6774,67.93,15.38,46.02,353.77,56.48,210,52.36,77.93,61.13,270.25,63.8,77.84,52.69,49.79,60.3,35.49,50,92.99,65.93,0.1,60.56,0.68,69.54,4.88,67.18,5352.06,61.42,4603.5,62.88,10638.27,46.16,87,45.47,88,0.01,99,57.16,1111.09,51.74,5.2
