"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Dominica","DMA",3.21,0.8,12.92,15.38,9.52,14.73,52.25,38.47,49.27,0.18,48.31,0.48,40.93,43.92,34.31,2.57,36.25,2.35,35.18,0.01,0.01,2.9,0.16,56.93,43.09,46.55,52.42,70.86,37.01,28.15,57.48,36.58,50.72,46.73,50.46,0.01,58.01,0.01,23.49,0.01,41.05,40.81,43.3,44.08,44.39,35.84,32.85,43.97,0.15,22.42,560.28,86.62,0.81396,19.65,72.58,43.99,0.10544,0.01,0,0.01,0,21.9,11.94,49.27,0.01735,30.24,8.35,53.56,0.01213,26.39,0.53,41.08,0.00077,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1170.17,70.03,1.7,41.04,206.5,62.47,0.3,0.01,0,0.01,0,15.31,5300.19,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,37.89,66372.25,85.53,96.42421,44.94,71.81,41.31,12.32,44.67,7.8,48.51,12.1,50.23,5747.97,54.7,907.53,70.41,298.58,71.32,264.02,29.72,93.83,46.1,64.04,32.26,80.97,24.56,81,50.98,1.15,64.8,17.23,31.42,5.62,42.59,118.56,54.22,60.33,47.44,200.25,45.54,47.19,59.22,12.8,0.35666,0.01,0,0.01,0,37.15,3010,90.57,4.21,0.01,0,0.01,0,56.9,179.29,50.7,32173.51,42.59,8002.68,44.33,959.14,16.6,143,33.24,0.204,0.01,0,0.01,0,43.35,0.29967,38.87,0.46984,42.84,0.48778,38.87,0.63493,48.6,119.01,38.58,499.81,41.57,373.83,46.74,128.49,49.3,69.93,39.97,14.8,49.07,58.94,48.14,49.37,19.49,113.05,36.71,3.39,20.45,31.23,47.2,20.16,46.97,217.69,41.04,1265.22,44.09,1676.31,0.01,99,0.01,99,35.78,85,47.9,1357.13,27.44,0.8
"Dominican Republic","DOM",13.57,7.03,26.21,26.73,12.81,52.59,48.74,40.26,58.19,2.13,56.12,0.73,55.36,51.96,52.42,53.27,52.08,2.66,2.17,25.13,17.87,3.47,3.52,26.7,44.57,48.69,46.61,55.81,37.22,25.34,49.55,56.2,58.66,51.86,64.76,19.73,49.05,0.01,53.51,0.01,56.04,54.69,47.7,55.76,52.73,56.5,48.63,50.76,55.9,47.01,33029.12,60.89,0.42584,37.74,2828.65,32.92,0.03647,0.01,0,0.01,0,39.53,278.93,36.86,0.0036,28.62,4.38,25.19,6e-05,0.01,0,0.01,0,28.6,166.98,25.83,0.00215,24.55,29.89,22.34,0.00039,25.98,8.54,23.91,0.00011,20.11,7797.73,15.66,0.10053,20.11,7057.08,15.66,0.09099,20.46,6160.22,16.05,0.07942,59.71,135635.98,74.59,1.74873,63.27,23268.72,62.47,0.3,0.01,0,0.01,0,47.14,591636.19,80.48,7.62787,63.87,278139.91,78.54,3.58601,0.01,0,0.01,0,30.42,21243.84,23.43,0.27389,50.93,69.53,39.01,12.96,51.25,6.4,46.25,12.3,46.97,6354.12,46.26,1535.49,39.15,16.74,79.55,496.96,33.97,90.42,40.78,77.49,28.11,88.76,22.84,84.1,46.2,1.82,53.15,83.27,50.23,16.86,62.88,102.98,63.18,63.4,54.46,232.82,52.33,57.92,49.3,7.97,0.43485,22.48,530,17.32,0.01,51.5,24977.5,46.71,0.24,0.01,0,0.01,0,63.8,613.1,52.56,33232.72,60.85,41540.14,48.6,1118.55,51.52,200319,55.57,2.442,0.01,0,0.01,0,59.75,-0.72141,52.56,-0.31616,52.1,0.01584,57.41,-0.61034,43.1,185,52.8,181.2,55.42,185.63,56.1,20.04,51.51,80,53.98,40.9,60.08,4.84,60.03,33.64,50,89.05,53.96,0.59,51.28,1.24,41.57,26.63,55.42,1451.2,42.59,1349.96,55.42,6113.51,50.62,78,53.72,71,64.23,44,44.58,1662.58,60.85,7.7
"Ecuador","ECU",20.26,14.4,28.51,32.83,12.29,57.46,45.32,43.37,52.28,8.05,46.12,0.59,61.77,50.94,64.17,44.6,66.28,58.08,64.59,34.66,46.88,0.01,41.97,50.12,30.94,46.57,48.41,60.48,43.83,23.7,56.15,60.65,46.53,52.56,58.43,21.8,45.2,0.53,35.29,0.01,64.27,59.36,49.73,51.3,51.81,63.05,65.32,46.55,42.74,57.35,72483.36,67.4,0.61012,55.95,22428.86,52.59,0.18879,57.66,3667.87,58.56,0.03087,72.09,6856.74,62.9,0.05772,69.96,3280.38,62.3,0.02761,62.63,1499.91,58.65,0.01263,36.39,1060.92,31.28,0.00893,37.04,701.44,33.31,0.0059,36.25,248.03,34.03,0.00209,46.24,161065.47,48.2,1.35574,46.62,136387.51,47.8,1.14802,45.85,93698.14,46.62,0.78869,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.5,909401.27,83.83,7.65473,28.34,10880.4,29.74,0.09158,38.76,109.15,37.28,0.00092,54.31,351064.03,46.26,2.95502,41.83,72.92,22.89,14.62,47.96,7,45.22,12.4,50.93,5448.89,46.02,1562.79,47.44,49.43,77.11,419.35,42.47,82.31,45.24,69.43,26.4,93.54,21.28,89,52.73,1.07,59.8,38.03,55.93,21.01,65.76,99.02,57.41,62.05,37.72,134.84,52.56,58.14,50.23,8.13,0.40613,27.43,1745,17.32,0.01,51.86,26291.75,39.4,0.16,28.52,33.33,0.01,0,49.77,71.25,38.58,26132.67,57.41,33518.74,41.04,812.65,36.15,28073.8,34.46,0.232,0.01,0,0.01,0,64.43,-0.89424,64.11,-0.7659,60.57,-0.57414,58.17,-0.64039,44.82,144.6,55.18,162.3,58.69,166.87,44.84,193.67,54.7,122,49.07,29,100,0,46.02,52.89,54.46,85.68,81.2,0.02,74.19,0.15,46.26,21.45,52.33,715.46,36.51,962.32,52.8,4648.55,39.34,87,45.36,83,43.75,78,50.23,1110.25,87.45,96.1
"Egypt","EGY",17.36,10.75,28.03,24.75,21.67,41.04,55.15,31.41,53.28,2.22,45.37,3.79,51.69,51.95,53.14,27.47,47.36,31.71,49.49,74.14,83.44,0.01,3.07,55.52,54.33,56.83,50.9,58.88,25.86,21.82,61.04,28.26,49.24,54.46,56.41,31.52,0.55,0.63,0.39,36.8,53.71,49.75,52.21,51.75,51.88,51.36,54.99,56.08,13.46,55.76,51891.54,35.51,0.07951,32.57,1602.25,19.39,0.00245,29.34,24.56,27.7,4e-05,58.88,1899.98,33.36,0.00291,61.58,1447.6,43.04,0.00222,61.35,884.73,46.02,0.00136,73.04,371871.98,71.08,0.56977,74.87,311823.24,72.78,0.47776,76.69,220973.65,76.53,0.33857,78.09,5266006.71,100,8.06839,80.2,4166154.27,86.05,6.38324,78.09,2310336.19,80.2,3.53982,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.22,4394212.7,52.56,6.73266,58.03,222905.79,39.69,0.34153,0.01,0,0.01,0,68.47,1675378.13,45.02,2.56696,52.8,68.71,55.91,10.6,59.3,4.8,54.47,11.1,49.3,5821.23,52.56,1018.83,53.27,79.56,65.09,163.66,22.18,97.89,30.16,91.31,20.54,97.7,23.19,83.6,58.26,0.81,63.95,19.76,36.09,7,22.13,136.62,51.63,59.61,46.97,198.04,54.58,63.3,50.93,8.44,0.40007,41.37,18036,24.02,0.03,29.72,759,0.01,0,39.58,2583.67,0.01,0,19.49,1.88,68.32,37899.83,57.92,34637.96,54.94,1465.17,15.07,85,0.01,0,39.78,35.6,34.04,5.4e-05,56.65,-0.55357,50.93,-0.21775,51.16,0.05311,48.37,-0.01078,53.03,70.91,51.4,220.14,52.92,210,50.61,83.73,48.14,64,55.91,46.8,54.62,20.16,47.2,51.3,52.56,87.48,74.77,0.04,48.84,1.57,45.54,21.85,55.91,1801.75,56.41,3466.35,55.91,6393.41,12.85,98,13.11,98,14.48,97,50.46,1097.98,44.45,2.8
"El Salvador","SLV",13.24,7.35,23.86,38.42,11.8,29.98,55.23,41.59,65.29,10.5,53.19,0.59,54.6,51.03,61.12,9.18,48.01,56.97,41.89,1.61,23.19,0.17,3.26,23.56,45.98,54.81,54.81,67.34,42.74,30.1,48.46,47.97,82.9,55.42,60.57,0.42,41.91,65.69,34.73,0.01,57.16,52.15,51.86,51,50.23,53.67,69.61,49.62,1.7,49.8,44150.85,100,0.82016,50.07,12565.15,56.38,0.23341,46.14,711.26,52.7,0.01321,39.12,237.57,39.31,0.00441,43.15,113.83,41.42,0.00211,43.96,51.97,44.72,0.00097,20.56,6.98,19.08,0.00013,21.61,6.98,20.51,0.00013,0.01,0,0.01,0,22.54,14539.09,22.19,0.27008,23.55,13047.84,22.88,0.24238,24.88,10603.81,23.21,0.19698,48.72,31743.75,50.82,0.58968,0.01,0,0.01,0,0.01,0,0.01,0,42.12,414505.83,100,7.7,46.11,92565.63,62.02,1.71953,0.01,0,0.01,0,24.77,12878.31,22.41,0.23923,51.51,69.01,41.04,12.46,57.32,5.2,52.41,11.6,53.03,4352.13,56.65,698.95,51.86,72.63,87.45,658.56,47.37,78.23,38.57,83.41,30.52,84.52,29.68,57.8,46.47,1.8,50.54,126.3,44.57,11.92,51.63,111.68,68.72,65.19,100,1669.33,54.58,63.3,54.46,9.46,0.41609,17.86,157,0.01,0,44.58,9869.5,39.4,0.16,55.85,140916.67,77.26,2.2,56.16,166.6,60.3,35598.02,56.16,29540.24,42.08,860.44,32.51,18390,37.1,0.316,0.01,0,0.01,0,56.16,-0.5151,58.17,-0.52817,45.3,0.33216,60.03,-0.73986,47.67,125.14,56.41,147.96,62.88,133.16,41.37,396.94,50,73,50.46,32.9,46.56,133.43,62.88,30.62,52.8,87.37,100,0,72.56,0.16,46.49,21.41,53.98,1078.35,45.06,1562.51,50.23,3439.31,0.01,99,13.11,98,37.18,84,56.16,786.48,41.04,2.3
"Equatorial Guinea","GNQ",3.45,0.85,13.98,13.3,3.66,56.16,54.12,55.67,67.21,0.03,68.42,0.01,74.92,65.34,60.64,65.79,44.39,1.76,0.12,0.01,24.49,0.01,48.48,13.09,67.64,61.72,45.48,45.17,54.63,42.04,66.45,62.94,62.24,58.96,82.72,0.34,0.01,0.01,0.01,0.01,86.21,65.1,64.81,62.84,68.5,71.01,51.78,66.4,65.18,21.74,501.94,31.76,0.05094,18.93,59.2,23.08,0.00601,0.01,0,0.01,0,16.52,0.06,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.94,5166.76,30.7,0.52441,18.67,4796.55,31.33,0.48683,19.04,4228.27,35.18,0.42915,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,69272.01,57.08,7.03084,35.85,23730.33,68.27,2.40854,47.88,3198.17,74.11,0.3246,12.5,28.41,13.7,0.00288,67.55,53.45,67.74,9.18,55.96,5.4,68.08,8,52.1,4982.42,39.7,2989.16,62.88,156.81,32.45,-43.4,60.15,51.1,49.62,54.79,42.78,42.71,41.32,18.8,63.78,0.64,69.23,8.25,59.6,25.06,66.46,98.37,59.22,62.46,65.42,286.44,58.96,72.96,41.44,6.52,0.47404,11.39,10,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,70.86,1560.92,66.81,37516.01,70.41,59608.21,65.76,2186.95,0.01,0,0.01,0,0.01,0,0.01,0,89.84,-1.5465,82.72,-1.51475,53.27,-0.04114,79.55,-1.41881,61.13,26.7,68.72,56.89,54.22,196.04,72.83,0.23,63.49,454,73.91,156.8,76.71,0.06,67.93,27.48,68.72,59.06,39.96,2.38,46.26,1.97,75.09,1.85,68.72,8538.64,64.43,6329.98,66.11,21505.72,76.81,35,73.74,41,48.89,68,36.82,3516.29,53.51,4.8
"Eritrea","ERI",10.06,2.16,46.82,24.68,66.79,62.27,67.1,63.55,56.55,0.58,65.47,83,55.25,64.97,63.96,55.73,67.75,31.66,0.03,1.76,20.17,0.01,36.82,17.84,66.46,77.5,66.31,59.36,70.46,51.1,78.54,57.67,39.42,77.11,59.49,57.68,0.34,0.01,76.09,90.53,50.76,60.14,61.59,61.86,71.99,70.71,57.85,67.88,45.75,30.57,3608.67,40.81,0.1148,25.92,557.73,29.36,0.01774,30.22,37.94,35.1,0.00121,15.42,0.01,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.83,24.73,23.09,0.00079,23.08,19.9,23.44,0.00063,0.01,0,0.01,0,19.04,6430.58,19.04,0.20458,19.4,6334.75,20.81,0.20153,20.11,6114.21,22.88,0.19451,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.76,206924.07,48.77,6.58293,25.23,7075.85,37.74,0.22511,39.38,114.96,40.39,0.00366,17.84,2124.58,17.84,0.06759,66.46,55.52,66.46,9.32,69.6,2.92,86.3,4.7,67.55,1529.61,65.09,241.83,73.91,385.23,47.67,4.28,63.61,46.81,78.05,8.29,49.6,29.2,52.65,3.5,61.68,0.7,100,0,60.81,25.61,54.7,107.58,39.56,52.31,39.29,141.9,75.09,90.59,48.14,7.59,0.40849,49.62,53326,67.06,2.33,11.5,8.33,0.01,0,0.01,0,0.01,0,69.12,1178.98,65.76,37168.6,54.7,27227.29,73.91,2596.48,57.89,460000,100,20,81.95,3807.4,100,0.16979,36.82,0.68908,69.97,-0.97658,64.11,-0.76924,56.41,-0.56353,63.49,21.75,59.75,107.34,64.11,129.26,59.68,9.16,84.78,1280,61.13,85.5,61.96,3.11,81.55,20.25,69.97,56.73,58.69,0.28,45.3,2.16,72.82,1.96,70.41,9754.72,65.76,6829.67,67.55,23022.2,46.78,81,46.78,82,43.75,78,63.49,336.24,72.3,19.9
"Estonia","EST",1.96,0.45,8.57,7.4,2.22,38.27,36.03,3.64,38.4,0.12,36.77,0.01,36.37,30.26,37.57,33.41,44.66,0.01,0.01,1.6,30.07,0.01,2.29,32.82,44.87,16.74,42.84,52.39,15.97,0.01,34.37,31.89,41.81,34.58,39.15,16.42,0.01,0.01,0.01,0.01,35.07,37.71,21.5,33.77,38.15,34.11,41.37,35.9,31.1,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.65,10.18,22.36,0.00073,19.05,0.82,18.5,6e-05,0.01,0,0.01,0,25.21,18453.79,47.4,1.32292,24.88,14675.25,46.24,1.05204,18.67,4017.75,28.78,0.28803,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.88,106656.84,81.76,7.64605,20,1678.5,30.79,0.12033,0.01,0,0.01,0,28.43,17649.28,37.89,1.26525,48.14,70.73,41.83,12.3,9.79,11.7,28.63,15,42.59,9069.92,43.1,2228.09,58.43,105.8,46.97,1.68,16.85,99.24,15.13,99.72,0.01,100,0.01,100,31.24,8.27,37.82,398.72,21.93,3.87,46.37,116.13,41.04,54.22,42.59,159.85,24.91,26.09,73.63,22.28,0.28,15.57,71,17.32,0.01,0.01,0,0.01,0,0.01,0,0.01,0,35.57,16.8,44.33,29629.91,33.19,627.17,34.91,630.14,0.01,0,0.01,0,0.01,0,0.01,0,34.58,0.83937,35.57,0.73785,37.12,0.90059,38.3,0.65367,32.07,293.8,14.41,1449,28.2,704,40.44,447.86,40.38,29,36.04,10.9,41.65,262.53,26.09,85.54,36.51,98.31,71.42,0.06,38.01,4.68,26.09,54.54,36.82,21.14,38.3,1104.66,32.82,308.29,31.09,93,32.15,93,30.1,89,39.7,2516.62,50.23,3.9
"Eswatini","SWZ",1.89,0.14,25.41,22.79,13.11,54.9,57.61,52.67,69.07,0.45,65.18,0.72,54.48,57.44,59.74,48.8,56.76,0.14,0.01,0.01,19.1,0.14,2.68,0.01,71.53,56.91,52.68,51.38,54.36,41.44,61.9,55.2,82.95,62.58,63.49,26.27,0.35,0.01,52.37,0.01,54.77,54.2,57.98,53.21,61.42,56.27,63.43,61.17,38.93,23.1,608.21,33.85,0.06192,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,2363.77,20.81,0.24065,16.05,2347.29,21.85,0.23897,16.43,2308.25,25.21,0.235,27.7,34.64,33,0.00353,0.01,0,0.01,0,0.01,0,0.01,0,26.88,75228.12,84.57,7.65876,29.04,12368.58,56.62,1.25921,0.01,0,0.01,0,0.01,0,0.01,0,82.72,46.46,61.85,9.66,53.12,6.19,60.96,9.98,52.56,4814.89,52.8,1009.55,43.59,35.67,60.57,97.95,58.12,53.26,50.85,48.43,43.62,42.24,39.37,24.1,63.78,0.64,60.07,32.82,50.53,16.87,60.3,104.8,87.45,70.85,78.68,478.62,63.8,79.41,26.09,5.23,0.42696,23.49,690,29.39,0.07,12.05,9.25,0.01,0,0.01,0,0.01,0,89.84,12720,62.58,36186.01,58.17,35626.94,55.18,1466.56,40.28,54400,68.09,5.41,0.01,0,0.01,0,48.84,-0.18688,61.42,-0.65972,51.4,0.03645,57.16,-0.59934,72.3,10.62,46.49,332.7,51.86,217.86,54.6,31.36,60.57,297.25,62.28,90.42,53.58,27.22,57.41,37.66,57.92,81,66.91,0.09,59.49,0.52,64.11,4.42,64.11,5495.71,59.22,4530.82,60.3,11127.49,42.91,84,40.37,87,34.06,86,50,1111.81,64.43,9.9
"Ethiopia","ETH",4.84,0.35,66.98,65.59,70.81,64.7,68.04,75.95,58.26,56.87,70.91,72.36,62.85,78.08,81.76,75.31,43.99,38.99,0.01,0.01,27.89,0.01,64.6,0.01,63.61,86.15,85.05,45.99,100,62.61,71.34,74.5,39.42,77.87,64.43,49.93,53.02,69.46,60.71,86.25,60.96,64.79,86.89,73.13,74.91,79.59,83.99,77.54,73.15,56.81,65503.24,39.59,0.1068,48.03,10782.28,29,0.01758,36.38,201.19,30.82,0.00033,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.91,109376.16,17.19,0.17833,43.27,94599.92,17.94,0.15424,44,71480.91,18.67,0.11654,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,68.57,4194635.62,54.63,6.83907,78.54,588108.76,52.84,0.95887,77.56,72901.22,60.25,0.11886,0.01,0,0.01,0,68.32,52.23,59.22,9.96,81.34,1.5,91.24,4.3,89.84,479.36,80.51,-89.61,44.58,40.3,47.44,2.37,100,18.09,100,2.76,59.98,12.7,65.36,0.9,56.48,0.86,90.12,0.27,75.09,39.47,73.91,94.13,39.56,52.31,39.29,141.9,77.11,92.12,38.58,6.15,0.4326,62.8,203256,39.69,0.31,66.5,207499.33,42.27,0.19,82.42,606833.33,58.53,0.56,71.8,2047.21,65.42,37138.71,69.12,58965.09,77.87,2822.36,71.34,1248729.4,51.66,1.964,100,16010.6,74.39,0.024468,54.7,-0.45077,67.93,-0.90367,66.11,-0.94396,63.49,-0.92932,89.84,4.79,84.04,25.81,84.04,60.71,63.63,2.59,78.68,1030,71.32,141.8,65.92,0.95,87.45,16.82,87.45,36.09,87.58,0.01,84.04,0.08,80.51,1.19,74.49,12178.28,79.55,10988.98,78.68,34445.4,87.23,30,63.66,55,70.49,37,78.68,102.29,24.59,0.7
"Federated States of Micronesia","FSM",5.3,1.33,21.1,17.17,11.82,46.29,61.75,51.52,51.65,0.16,56.72,0.66,48.96,51.14,40.61,51.38,47.53,0.12,53.83,0.03,0.01,50.67,1.73,42.68,71.97,49.44,56.29,72.61,48.52,43.28,71.84,46.69,52.81,57.92,45.06,0.01,41.26,0.01,43.32,0.01,51.05,46.96,52.18,46.15,55.54,47.35,34.83,55.18,47.84,12.59,7.26,24.27,0.0094,0.01,0,0.01,0,0.01,0,0.01,0,40.36,292.45,80.82,0.37863,41.57,105.66,83.27,0.1368,35.33,11.87,61.01,0.01537,0.01,0,17.61,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.68,1041.87,63.91,1.3489,39.74,129.66,53.13,0.16787,60.04,0.22,63.94,0.00028,9.88,2172.95,18.49,2.81329,21.06,2172.95,69.57,2.81329,0.01,0,0.01,0,27.44,16873.13,66.38,21.84539,57.66,64.59,89.84,7.66,44.18,7.96,55.33,10.97,58.96,2554.17,53.74,948.64,89.84,1040.25,58.69,63.59,40,85.32,58.85,24.5,41.56,46,45.07,10.6,51.61,1.11,100,0,43.21,10.42,50.46,112.91,48.37,58.22,57.66,242.29,58.17,72.06,41.44,6.52,0.32243,0.01,0,0.01,0,28.47,583.33,59.8,0.54,0.01,0,0.01,0,46.02,47.94,71.32,38794.94,55.42,27664.94,56.9,1603.51,28.27,5760,66.39,5.324,0.01,0,0.01,0,50.7,-0.25976,51.4,-0.23241,46.73,0.25786,47.2,0.05075,54.46,59.6,50,242.28,47.2,278.09,45.12,193.3,54.46,116.36,56.65,50.12,44.19,176.66,51.4,45.84,46.73,92.31,38.57,2.79,21.32,30.06,51.4,14.12,57.92,1988.23,54.7,3163.52,53.03,4656.63,41.71,85,43.82,85,59.89,50,57.92,629.83,39.01,1.8
"Fiji","FJI",7.56,2.84,20.13,15.66,12.16,42.83,50.32,38.84,49.55,0.18,54.05,0.73,49.53,49.68,45.89,41.31,41.45,55.31,57.75,31.65,0.01,2.66,0.01,55.33,62.08,36.82,46.67,60.09,33.71,35.86,57.12,32.97,51.04,49.77,47.9,0.01,60.98,0.01,53.23,0.01,49.09,49.97,54.19,49.68,45.54,50.66,41.57,50.36,33.89,34.05,6094.27,82.26,0.79444,38.51,3819.78,70.82,0.49794,49.69,1074.75,75.39,0.1401,52.68,874.84,68.75,0.11404,48.42,250.17,64.89,0.03261,50.03,137.3,65.17,0.0179,26.75,95.25,34.44,0.01242,26.77,66.24,35.35,0.00863,29.51,41.2,39.07,0.00537,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.53,5747.03,58.02,0.74917,36.69,58.99,40.39,0.00769,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.43,175470.07,67.39,22.87398,56.41,65.8,68.32,9.06,33.92,9.6,39.96,13.2,48.6,5952.38,44.82,1912.1,57.16,102.15,63.18,142.88,28.63,94.32,39.68,79.62,33.31,75.71,38.6,28.1,58.9,0.79,55.4,67.89,27.57,4.96,39.43,122.43,51.16,59.54,50.93,220.05,51.63,56.91,31.68,5.55,0.34666,0.01,0,0.01,0,49.07,15620.58,75.77,1.79,0.01,0,0.01,0,37.72,20.58,69.54,38154.33,56.41,30254.79,57.66,1647.47,39.93,53745.4,70.95,6.718,0.01,0,0.01,0,43.1,0.31359,55.91,-0.45918,46.26,0.30015,53.98,-0.41975,57.41,42.58,51.16,223.19,49.77,240.73,49.59,93.9,45.3,51,45.78,22.7,47.97,83.5,54.7,41.96,49.54,89.38,47.03,1.01,29.59,8.75,51.63,13.84,51.16,505.75,51.86,2636.87,48.14,2495.66,35.84,90,34.81,91,31.21,88,54.22,900.43,31.68,1.1
