"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Georgia","GEO",2025,3.8,0.73,19.82,19.92,10.32,37.9,48.26,13.34,47.62,2.13,48.02,0.69,43.11,36.97,41.05,42.49,31.21,51.25,0.01,0.01,46.72,0.01,1.99,22.57,48.66,30.03,45.42,81.74,40.76,0.77,32.38,31.16,46.61,52.56,44.09,37.33,26,0.01,47.74,0.01,36.39,51.08,29.07,39.96,43.5,35.25,47.8,46.17,39.1,43.33,29765.49,82.26,0.80036,45.65,13102.01,64.78,0.3523,36.38,241.1,47.28,0.00648,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.89,84312.13,57.6,2.26707,35.5,77950.41,60.62,2.09601,37.13,72460.08,66.67,1.94838,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.88,240036.42,47.03,6.45433,19.65,1355.55,20.7,0.03645,0.01,0,0.01,0,22.06,8928.24,23.09,0.24007,48.14,74.5,49.19,12.81,30.03,12.7,30.03,16.73,45.3,23125.31,45.54,4872.26,66.81,337.95,100,3158.13,36.78,94.98,45.16,86.26,0.01,100,58.82,3.57,38.58,296.06,27.18,1590.64,19.83,4,48.95,126,46.73,56.91,46.49,321.64,52.56,57.13,47.67,33.06,62.28,24.07,44.09,0.25416,34.68,27553,40.18,0.74,27.33,846,24.73,0.02,0.01,0,0.01,0,48.6,129.58,58.17,26555.68,40.25,3527.87,46.73,1225.09,43.97,72422.6,51.84,1.978,0.01,0,0.01,0,38.3,0.61769,34.58,0.79129,56.41,-0.33555,46.26,0.17728,20.45,564.2,41.31,596.7,36.82,418.92,43.37,558.85,44.82,27.61,42.21,9.2,46.76,117.54,23.6,115.22,39.7,101.95,70.86,0.14,54.66,0.48,28.2,80.28,39.7,23.72,55.91,2253.27,44.33,468.75,41.05,88,40.45,88,35.99,86,44.82,5380.46,21.73,1.1
"Germany","DEU",2025,4.28,1.99,9.19,6.38,3.55,34.22,11.11,1.34,36.45,0.74,26.41,0.07,28.69,22.34,41.15,30.07,32.38,2.56,0.01,73.18,59.94,0.01,2.62,42.39,33,0.52,25.16,35.31,0.46,0.5,27.86,0.5,28.67,54.7,30.88,72.69,0.56,0.01,0.44,0.01,26.43,31.15,24.7,16.12,28,35.53,47.66,29.26,30.91,57.35,101483.21,42.44,0.12953,42.57,8370.9,27.1,0.01068,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,71.23,353653,66.58,0.45138,74.87,324482.42,70.94,0.41415,76.75,262866.14,79.47,0.3355,64.96,1321483.51,53.93,1.68665,65.8,1127236.78,54.93,1.43873,66.67,833421.58,54.93,1.06372,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,68.57,5270542.15,51.87,6.72697,37.36,45898.33,24.19,0.05858,0.01,0,0.01,0,56.6,554021.13,31.75,0.70712,32.82,81.38,33.19,16,0.01,14.26,27.18,17.34,24.27,70896.12,26.09,18400.25,32.07,0,38.87,-29.84,0.01,100,21.19,99.23,0.01,100,24.99,82.59,18.45,461.1,42.08,1260.81,0.01,2.5,24.91,144,29.14,46,28.2,162.1,54.7,58,26.65,21.99,81.55,36.01,30.88,0.10322,81.68,2888102,64.69,3.47,31.71,3336,0.01,0,0.01,0,0.01,0,45.06,105.65,22.89,11240.19,21.32,240.92,22.13,406.96,19.1,1009.2,0.01,0,0.01,0,0.01,0,23.6,1.66417,29.59,1.18542,39.97,0.58699,24.27,1.55121,26.65,453.4,22.89,1224.9,17.28,821.37,15.04,8829.23,24.91,4.43,31.48,3.7,26.62,2107.79,38.01,87.4,44.33,99.12,52.45,1.43,68.75,0.07,30.03,77.37,26.09,7,32.45,529.44,29.59,116.65,35.67,91,35.52,91,23.3,93,27.7,14879.05,37.86,2.4
"Ghana","GHA",2025,3.19,0.34,29.84,39.03,11.48,59.32,59.88,46.49,58.49,8.34,66.67,0.51,49.11,60.36,64.54,46.72,69.22,0.01,0.14,40.29,32.45,0.01,3.08,0.01,65.27,61.99,60.73,52.32,56.59,40.53,62.29,32.69,56.04,60.57,58.96,21.85,43.51,0.61,25.78,0.01,48.59,49.64,56.38,60.86,64.08,55.19,75.47,63.51,34.37,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.34,208.15,24.64,0.00063,0.01,0,0.01,0,0.01,0,0.01,0,42.1,4860.41,37.77,0.01477,43.98,3242.8,37.47,0.00985,43.68,1182.77,37.35,0.00359,39.79,126812.09,27.17,0.38536,40.13,110178.31,26.84,0.33481,39.79,77692.76,25.21,0.23609,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,60.02,2331693.56,58.14,7.08553,52.27,211442.93,47.06,0.64253,0.01,0,0.01,0,0.01,0,0.01,0,68.72,65.5,61.99,10.9,62.28,6.43,61.7,11.59,59.22,7449.19,62.28,1061.53,51.16,101.5,53.51,137.73,46.27,88.37,69.22,28.58,34.16,89.5,48.09,9.93,66.11,6.6,58.69,988.52,29.14,6.2,36.67,135,57.16,60.78,54.94,444.64,60.57,66.14,61.42,60.11,36.04,6.03,58.96,0.36444,29.25,11075,16.32,0.03,47.63,46876,39.75,0.14,37.2,679,0.01,0,69.54,1149.9,55.42,25244.32,72.82,37823.51,70.41,2734.83,29.47,9328,22.55,0.044,0.01,0,0.01,0,47.44,-0.09902,49.77,-0.09266,50.46,-0.02162,48.84,-0.09964,65.09,26.6,48.84,411,67.55,85.08,54.84,32.24,67.18,263.11,61.13,37.1,49.24,68.33,58.17,46.71,58.69,88.72,73.91,0.09,100,0,58.17,21.99,62.58,1111.38,62.88,3272.2,65.09,4965.9,25.84,95,35.52,91,44.23,78,67.18,806.5,71.32,19.5
"Greece","GRC",2025,9.02,8.25,9.87,11.37,8.55,9.88,28.96,1.65,41.82,3.1,30.74,0.44,45.59,31.15,9.46,2.38,42.89,66.08,47.59,40.14,18.11,0.01,2.51,45.43,32.06,16.26,42.31,31.87,0.49,0.67,36.1,0.62,36.44,56.41,35.57,50.45,59.25,0.01,19.6,0.01,45.06,46.13,27.85,32.73,33.15,27.37,3.27,35.52,0.16,55.26,85261.97,85.45,0.81126,61.16,58286.75,74.2,0.55459,61.09,4946.25,63.6,0.04706,52.08,1344.52,47.14,0.01279,53.31,664.38,48.59,0.00632,43.96,83.79,41.53,8e-04,39.82,2920.41,39.97,0.02779,40.59,1881.44,41.06,0.0179,38.69,548.25,40.78,0.00522,21.51,14196.12,16.43,0.13507,20.11,9450.38,16.05,0.08992,19.75,5923.74,15.66,0.05636,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.16,713566.45,52.91,6.78948,30.09,18737.97,35.11,0.17829,0.01,0,0.01,0,46.26,266272.98,44.62,2.53355,31.68,81.86,32.45,16.04,39.29,11.41,6.73,20.03,38.3,40365.22,46.73,4359.79,32.07,0,31.68,-412.87,0.01,100,24.38,99,0.01,100,44.83,11.04,24.91,430.54,52.33,1085.95,0.01,2.5,38.15,134,30.46,46.32,43.59,291.67,56.41,58.91,24.91,21.59,84.04,37.32,35.57,0.13091,49.89,195304,51.02,1.88,54.74,126235,64.13,1.21,0.01,0,0.01,0,36.51,41.74,27.18,11766.36,29.14,362.39,30.88,486.23,21.59,2529.2,17.8,0.024,0.01,0,0.01,0,44.82,0.09785,45.3,0.148,46.97,0.23974,45.3,0.21316,15.96,657.6,48.6,411.4,32.82,464.92,32.64,3488.02,34.91,7.65,31.48,3.7,33.05,1236.52,17.28,121.93,35.89,103.85,63.18,0.35,55.18,0.47,0.01,166.67,35.89,12.53,42.84,1108.65,29.14,114.11,0.01,99,0.01,99,39.72,83,42.08,6245.44,43.72,2.9
"Grenada","GRD",2025,2.02,0.31,13.15,11.55,4.94,39.82,15.8,43.51,46.55,0.13,49.33,0.07,36.66,46.88,34.8,44.59,40.7,0.14,37.14,0.01,0.01,2.51,0.01,22.57,43.4,38.77,50,0.74,35.59,51.16,47.55,41.41,60.91,34.07,48.6,21.94,0.01,0.01,0.46,0.01,43.36,31,49.01,44.01,47.76,35.75,33.88,48.21,41.25,18.17,198.66,48.21,0.20528,0.01,0,0.01,0,0.01,0,0.01,0,25.42,34.62,55.46,0.03577,30.65,9.35,51.37,0.00967,28.08,0.82,42.12,0.00085,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.36,677.43,54.23,0.7,34.41,18.79,43.81,0.01941,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,15.24,739.48,33.42,0.76412,46.49,75.21,40.51,14.3,48.37,9.86,31.08,16.58,50,17623.82,50,3342.77,0.01,-1342.36,54.7,219.5,33.08,96.65,38.28,94.07,32.39,94.4,80.81,0.09,38.01,297.66,59.49,957.59,31.21,7.03,54.94,120.68,53.98,59.16,68.72,1271.64,34.07,46.44,44.94,29.06,57.41,17.38,48.6,0.29009,16.85,234,28.56,0.2,0.01,0,0.01,0,0.01,0,0.01,0,49.3,131.06,54.22,25004.48,44.09,6299.62,50.23,1407.95,20.89,1401.6,0.01,0,0.01,0,0.01,0,38.87,0.55817,48.37,-0.00606,24.91,1.01802,38.58,0.60495,51.4,156.19,46.73,457.7,42.84,326,45.22,321.74,43.1,21.14,52.92,18.3,46.25,123.99,33.89,97.78,29.14,108.76,36.2,11.47,30.48,12.24,35.24,73.67,48.37,82.39,47.67,1495.36,48.6,844.51,43.05,86,42.58,86,38.28,84,48.14,4107.76,34.41,2.1
"Guatemala","GTM",2025,11.36,4.29,30.06,32.45,14.82,56.49,58.46,16.65,63.74,10.57,54.9,0.88,63.58,58.2,67.54,51.14,52.18,67.7,5.91,0.01,28.35,2.97,3.26,24.46,51.4,66.81,53.86,63.14,45.34,0.71,52.39,45.53,72.8,54.94,64.76,42.93,46.65,0.59,77.13,0.01,66.69,60.62,56.22,63.12,55.54,57.55,79.26,55.63,47.02,62.24,147273.82,84.33,0.80602,62.93,71617.61,66.97,0.39196,66.86,9259.51,65.09,0.05068,17.62,2.22,16.39,1e-05,24.3,1.06,22.24,1e-05,27.23,0.48,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,31.01,58482.55,23.88,0.32007,31.65,54220.84,24.88,0.29675,33.57,46563.98,26.52,0.25484,57.47,127902.42,54.23,0.7,53.13,3061.4,41.71,0.01675,0.01,0,0.01,0,53.82,1406775.95,89.65,7.69918,49.03,161652.76,51.15,0.88471,0.01,0,0.01,0,29.42,31874.3,20.34,0.17445,52.1,72.6,50.7,12.69,66.81,5.67,66.81,10.77,53.98,13501.95,53.74,2685.2,47.44,59.6,84.04,2626.65,38.66,94.62,53.17,69.62,0.01,100,50.61,8.58,55.67,50.81,49.3,1136.56,41.56,12.6,49.88,125,67.36,65.13,78.68,2583.69,54.94,58.41,58.17,50.91,43.84,7.5,64.76,0.39086,47.83,124633,38.54,0.69,48.08,47508,45.27,0.26,35.4,575,0.01,0,44.33,89.72,63.49,30590.26,60.85,20446.12,53.03,1478.69,76.71,2294506.6,77.55,12.21,0.01,0,0.01,0,68.32,-1.12161,65.09,-0.89717,54.7,-0.24436,67.18,-1.07528,56.16,90.11,56.28,227.3,80.51,44,49.49,125.03,55.91,95.5,55.18,21.4,50.47,38.98,53.98,56.23,69.97,75.23,89.84,0.02,100,0,55.42,27.28,61.13,782.66,48.84,1601.07,57.66,2364.54,49.45,83,46.89,84,44.83,77,56.41,2225.34,48.26,3.6
"Guinea","GIN",2025,6.92,1.47,32.58,31.83,14.99,72.48,66.72,58.85,59.3,1.99,70.49,0.63,66.24,80.74,72.5,78.99,66.48,0.11,0.13,47.09,38.42,0.01,3.49,16.66,73.33,76.68,69.03,51.04,62.49,65.98,70.77,41.12,35.85,73.91,78.68,18.01,43.88,0.01,39.54,0.01,64.94,67.56,74.9,85.94,81.76,79.5,66.12,78.68,79.3,12.59,9.7,15.14,8e-05,0.01,0,0.01,0,0.01,0,0.01,0,22.6,18.43,17.67,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,47.68,11129.72,49.14,0.09011,47.73,6630.23,48.89,0.05368,45.32,1338.54,43.99,0.01084,36.48,97406.03,35.83,0.78863,38.45,91285.46,38.12,0.73907,40.13,78212.76,41.86,0.63323,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,47.71,938809.94,78.09,7.60087,63.87,426491.88,76.25,3.453,0.01,0,0.01,0,18.21,2850.29,15.24,0.02308,81.55,60.74,65.93,10.59,84.04,2.36,69.97,10.2,66.81,4001.38,71.32,321.54,51.63,101.94,50.46,80.43,57.47,71.45,67.94,31.27,56.1,51.1,77.59,0.16,86.47,0.06,57.92,1006.53,39,10.3,43.35,131,36.82,49.46,34.91,199.42,73.91,80.78,72.82,74.56,38.01,6.22,78.68,0.44328,23.36,2261,13.89,0.02,43.77,34861,44,0.24,0.01,0,0.01,0,68.72,907.83,53.74,24956.21,84.04,48279.9,79.55,3058.01,44.33,74362.6,35.27,0.282,0.01,0,0.01,0,63.8,-0.89767,66.11,-0.90794,66.81,-0.87788,68.32,-1.11397,68.32,21,82.12,42.1,82.72,40.05,89.29,0.02,79.55,553.4,84.04,95,91.24,0.01,73.35,28.01,75.09,66.41,44.82,3.78,85.17,0.01,75.73,6.72,75.09,2574.13,81.55,5749.94,79.55,12585.29,79.61,47,79.61,48,78.67,26,65.42,961.89,67.55,11
"Guinea-Bissau","GNB",2025,3.15,0.67,14.84,13.98,3.67,63.75,66.95,66.56,57.52,0.03,69.55,0.01,68.43,71.95,62.23,67.32,61.84,0.01,0.13,40.93,26.04,0.01,0.16,26.06,67.19,72.04,73.1,56.79,68.42,75.03,52.75,72.49,43.09,66.11,66.81,0.37,0.01,0.01,0.01,0.01,71.97,65.07,67.4,68.63,80.51,69.85,55.45,74.58,60.77,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,20.13,6.68,22.15,0.00036,0.01,0,0.01,0,0.01,0,0.01,0,34.76,1190.52,45.27,0.06412,34.94,596.92,43.98,0.03215,38.22,524.86,50.87,0.02827,20.11,11016.6,32.93,0.59338,20.46,9477.27,32.93,0.51046,20.81,7217.26,33.57,0.38874,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.89,127106.46,54.29,6.84621,0.01,0,0.01,0,0.01,0,0.01,0,23.09,10795.65,29.42,0.58148,70.41,64.08,64.11,10.67,76.4,3.67,67.93,10.53,73.91,2857.78,72.3,280.35,59.75,222.2,53.98,166.62,66.97,61.78,69.91,27.84,61.13,40.5,92.09,0.02,69.12,3.11,40.25,1281.73,65.26,32.2,80.51,96,43.35,55.19,42.84,275.56,66.11,73.56,67.18,68.11,31.28,5.45,66.81,0.40277,13.66,54,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,75.09,2291.27,55.18,25218.78,67.18,32129.63,84.04,3311.66,0.01,0,0.01,0,0.01,0,0.01,0,69.54,-1.17837,74.49,-1.43258,55.91,-0.32767,75.73,-1.43644,66.11,25.2,68.72,99,66.46,88.45,70.87,0.35,85.59,725.09,75.73,69.3,74.91,0.12,71.32,30.56,63.8,83.01,38.87,7.64,58.87,0.31,74.49,8.06,70.41,2081.4,77.11,5230.78,76.4,9575.01,56.69,74,55.18,75,71.75,36,71.8,555.29,53.27,4.2
"Guyana","GUY",2025,6.4,2.63,15.57,17.63,11.89,17.99,55,14.42,60.83,0.56,63.08,0.59,52.56,54.21,50.09,2.48,46.85,0.01,1.98,51.29,38.97,0.01,33.38,65.1,54.07,53.15,44.16,72.09,37.81,42.12,52.15,0.52,71.12,50.81,62.28,42.57,0.41,0.01,34.88,0.01,52.92,52.21,51.84,53.43,57.53,55.07,45.56,55.91,0.11,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.6,80.38,46.13,0.01131,20.48,0.05,22.24,1e-05,0.01,0,0.01,0,46.59,8212.25,77.41,1.15605,44.49,3538.99,77.3,0.49819,32.11,89.8,45.72,0.01264,24.55,23832.38,64.16,3.35492,24.88,18077.82,64.16,2.54484,23.21,10320.33,59.98,1.45281,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,22.84,48201.75,52.56,6.78544,20.35,1982.72,38.51,0.27911,35.25,35.66,41.71,0.00502,54.86,515700.93,77.26,72.59602,57.41,70.18,50.93,12.57,54.22,8.63,52.1,13.02,40.51,33240.8,48.14,3828.84,73.35,536.86,70.86,1161.8,34.62,95.86,41.3,90.99,26.18,98.9,67.78,0.8,49.07,129.01,55.42,1049.69,0.01,2.5,26.65,142,67.36,65.13,75.09,2552.05,50.81,55.77,54.7,45.68,48.6,10.09,62.28,0.38468,32.6,19783,55.59,2.39,16.58,40,0.01,0,0.01,0,0.01,0,66.81,758.69,63.18,29973.33,64.76,27011.26,57.92,1773.68,27.56,7000,44.15,0.858,0.01,0,0.01,0,52.33,-0.38375,53.51,-0.29449,51.4,-0.05517,53.03,-0.34223,53.51,124.24,50.23,392.7,47.67,259,59.89,5.73,57.66,111.94,57.41,25.7,60.42,2.37,48.14,66.59,57.41,90.09,32.07,16.34,52.5,0.58,56.16,24.06,55.42,352.52,54.46,2073.28,57.92,2486.46,12.2,98,0.01,99,0.01,99,52.8,2796.7,41.57,2.7
"Haiti","HTI",2025,10.06,2.78,36.4,44.5,15.09,71.81,66.44,70.02,59.69,9.3,67.56,0.72,79.05,60.41,65.1,74.77,76.09,1.91,0.57,0.13,21.89,3.48,2.95,40.37,71.75,65.97,70.86,58.1,61.85,61.75,69.97,89.97,74.65,51.63,55.18,0.36,35.66,62.57,51.47,0.01,84.81,73.68,68.25,46.09,70.08,64.99,65.21,75.52,74.02,42.63,29112.08,46.96,0.20033,15.67,3.45,15.44,2e-05,0.01,0,0.01,0,42.94,454.66,34.51,0.00313,22,0.6,0.01,0,0.01,0,0.01,0,22.01,21.63,19.44,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,27.17,32534.76,19.04,0.22388,25.87,22402.41,17.57,0.15416,25.54,17198.4,18.31,0.11835,60.92,247042.99,70.03,1.7,66.86,43595.82,62.47,0.3,0.01,0,0.01,0,49.46,1117125.83,86.12,7.68738,38.51,50478.46,40.5,0.34736,0.01,0,0.01,0,43.83,168570.44,37.19,1.16,69.12,64.94,74.49,10.15,67.55,5.61,64.43,11.14,70.86,3281.92,70.86,373.13,54.46,143.59,61.99,508.45,60.17,67.42,63.58,37.48,53.96,51.3,70.66,0.52,69.54,3.07,70.41,643.54,90.1,50.4,89.84,85,67.36,65.13,82.72,2621.71,51.63,56.72,57.66,49.48,42.84,7.24,55.18,0.34817,12.66,31,0.01,0,38.02,9778,33.44,0.08,61.28,245022,63.89,2.11,72.3,1659.06,69.54,34770.05,53.74,14299.08,77.11,2991.42,52.06,236902.2,50.89,1.756,0.01,0,0.01,0,77.11,-1.44387,93.27,-2.22533,72.3,-1.43452,75.09,-1.36361,64.43,29.2,72.3,73.2,32.07,477,66.24,0.98,69.97,350.4,70.19,55.1,73.93,0.15,64.11,37.41,57.92,89.63,58.3,0.78,78.51,0.02,60.57,18.12,79.55,2980.52,76.4,5125.48,70.86,7731.55,77.15,51,77.92,51,67.45,41,77.11,454.57,75.09,26
"Honduras","HND",2025,17.78,8.82,35.85,52.48,14.79,59.36,60.97,49.13,61.9,41.97,51.17,0.85,64.13,59.37,66.41,54.38,57.93,52.03,34.99,0.01,37.52,2.89,56.57,37.18,53.02,65.06,60.58,66.13,40.58,41.56,61.33,56.31,71.42,48.6,68.32,54.68,32.08,42.14,72.08,0.01,65.02,63.25,65.06,62.96,51.1,61.24,72.02,54.18,54.58,51.51,64068.03,73.17,0.6707,51.15,19690.24,55.17,0.20613,41.21,541.63,45.24,0.00567,34.43,173.27,29.48,0.00181,36.71,81.17,35.67,0.00085,40.49,37.05,34.11,0.00039,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.86,88472.88,39.12,0.92618,35.83,78090.51,39.45,0.8175,35.18,59949.47,41.16,0.62758,52.7,58496.82,51.56,0.61238,50.24,1648.4,42.39,0.01726,0.01,0,0.01,0,45.44,725752.41,76.98,7.59758,58.03,311985.49,69.57,3.26604,47.88,4642.19,48.49,0.0486,38.24,89816.87,36.14,0.94025,51.4,72.88,54.7,11.84,58.96,7.3,71.8,9.96,61.42,6651.33,59.75,1362.65,56.16,170.09,77.87,1800.72,34.93,95.8,47.14,84.4,31.32,95.6,55.15,5.02,56.9,44.72,66.11,744.02,52.23,20.4,60.71,115,67.36,65.13,75.73,2561.46,48.6,54.53,56.41,47.9,39.43,6.63,68.32,0.40808,52.82,261779,56.61,2.46,35.51,5787,28.99,0.05,40.39,5068,43.97,0.05,34.58,36.97,67.55,32864.25,64.43,26448.25,45.54,1164.22,70.17,1112363,74.05,10.718,0.01,0,0.01,0,67.55,-1.11196,62.58,-0.79522,59.22,-0.45922,67.55,-1.09501,58.96,62.98,71.8,73.5,71.32,66,55.58,23.02,52.1,71.82,50.12,15.5,56.57,8.58,54.94,54.91,73.91,70.09,75.73,0.07,85.17,0.01,57.92,22.17,56.28,392.75,52.8,1941.51,53.51,1366.52,58.07,73,60.03,71,46.65,74,59.75,1737.71,56.16,4.6
"Hungary","HUN",2025,0.91,0.11,7.61,8.81,4.97,10.05,40.42,1.78,37.86,0.55,35.33,0.08,41.34,37.23,38.5,0.64,41.19,2.06,0.01,0.01,51.8,0.01,0.15,0.01,42.97,37.85,35.85,45.8,0.54,0.7,41.35,0.64,26.09,48.84,42.59,38.46,0.44,0.01,0.6,0.01,43.74,39.08,39.72,36.09,36,40.29,36.78,40.83,0.01,34.05,9431.57,38.37,0.10068,25.23,615.9,23.29,0.00657,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,46.24,237048.34,59.98,2.53041,45.85,184685.65,59.36,1.97146,44,112802.94,58.17,1.20413,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.65,496130.47,34.19,5.29603,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.59,77.02,43.35,13.91,34.91,12.25,41.04,15.07,36.82,43424.76,34.91,11605.46,32.07,0,65.42,738.11,0.01,100,29.2,97.98,0.01,100,48.94,9.55,31.68,371.14,53.98,1063.37,0.01,2.5,41.57,132,26.09,44.3,26.09,152.27,48.84,54.57,27.18,22.39,72.82,32.18,42.59,0.23321,39.71,58087,37.25,0.61,19.47,66,0.01,0,0.01,0,0.01,0,31.68,22.69,40.25,19911.55,33.19,786.05,36.82,793.76,0.01,0,35.94,0.308,0.01,0,0.01,0,46.02,-5e-04,41.57,0.37276,36.51,0.73189,41.83,0.42708,37.72,345.6,41.83,566.5,22.13,684,58.85,8.11,39.7,15.05,32.64,3.8,60.16,2.73,32.07,100.23,33.89,104.82,21.32,107.7,54.13,0.49,43.1,58.07,40.51,26.3,48.6,1566.65,34.58,145.8,0.01,99,0.01,99,0.01,99,34.24,11862.09,49.54,3.8
