"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Kazakhstan","KAZ",1.85,0.25,13.62,21.26,10.38,11.44,40.65,26.02,39.56,2.28,45.52,0.54,57.91,35.76,41.76,0.7,51.16,43.68,0.01,0.01,54.38,0.01,2.3,0.01,59.7,34.32,37.91,35.16,31.78,19.11,32.8,23.01,38.58,35.24,45.54,31.41,37.5,0.01,28.73,0.01,59.71,56.16,28.38,36.79,43.79,39.5,44.15,48.54,0.01,51.08,53500.14,56.08,0.32788,48.53,12383.9,41.41,0.0759,35.38,172.31,34.11,0.00106,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,54.43,341955.41,57.04,2.0957,52.98,278304.57,56.49,1.70561,52.05,169798.39,53.45,1.04062,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,50.06,941021.56,39.04,5.76713,28,12392.96,26.96,0.07595,0.01,0,0.01,0,0.01,0,0.01,0,58.3,68.25,61.13,10.46,30.88,11.5,38.15,14.7,41.57,17786.46,34.58,6813.94,43.84,21.69,28.2,-348.4,35.52,94,28.44,97.46,15.63,99.8,23.36,94,47.01,72.08,22.89,1524.46,14.44,3.5,36.67,129,38.87,51.91,38.3,135.2,45.78,35.49,53.03,9.91,0.29608,38.2,11750,25.82,0.07,36.94,9000,38.07,0.05,0.01,0,0.01,0,38.3,35.4,51.4,28101.12,40.51,3753.27,53.86,1151.06,31.97,11640,25.81,0.072,0.01,0,0.01,0,65.76,-0.99149,54.22,-0.40984,55.42,-0.33857,56.9,-0.57351,26.09,394.8,30.88,792,21.32,711,63.49,3.69,39.84,19,48.14,18.2,60.96,2.86,30.46,100.24,33.19,103.23,39.35,4.68,54.7,1.09,39.97,48.7,45.54,85.41,50.7,1965.44,49.54,1658.21,0.01,99,0.01,99,0.01,99,41.83,4460.25,62.58,8.4
"Kenya","KEN",12.43,3.26,47.37,60.96,29.64,58.82,62.41,62.03,63.87,52.79,64.51,6.36,64.14,63.84,63.32,44.98,71.47,33.58,0.16,29.53,27.52,0.01,1.82,49.17,66.84,60.93,68.13,54.68,64.19,53.68,65.09,66.01,61.4,67.18,63.18,67.89,39.33,55.1,67.46,0.6,61.28,67.14,61.85,65.27,64.44,64.44,62.21,64.31,31.46,45.13,32667.88,35.92,0.07969,37.74,3475.8,24.12,0.00848,32.98,79.28,29.47,0.00019,48.73,756.3,29.66,0.00185,0.01,0,0.01,0,0.01,0,0.01,0,34.2,884.58,25.28,0.00216,33.71,421.15,25.65,0.00103,35.08,120.28,25.29,0.00029,39.12,97488.54,20.11,0.23783,37.46,78964.86,20.11,0.19264,37.13,57317.05,19.75,0.13983,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.53,1103109.38,16.94,2.69109,24.19,5928.12,16.77,0.01446,0.01,0,0.01,0,59.83,713326.99,40.41,1.74019,65.76,62.21,67.93,9.73,59.75,6.2,62.14,10.9,67.55,2438.37,68.72,330.74,57.66,144.04,51.86,52.78,64.61,55.38,63.77,31.93,55.03,36.02,52.37,7.9,68.97,1.25,61.42,650.34,58.74,24.2,74.19,98,59.09,62,63.8,269.89,67.93,78.76,15.96,3.56,0.40573,75.96,621919,60.67,1.44,43.15,19000,35.84,0.04,52.35,50000,57.99,0.12,79.55,4010.07,58.43,30049.35,63.49,35025.69,58.69,1485.39,73.23,2480634.2,62.14,5.96,35.55,0.6,0.01,0,65.42,-0.9502,57.41,-0.56656,69.97,-1.24479,64.43,-0.90368,65.76,17.5,58.17,139.3,62.28,114.44,68.4,1.6,67.93,398,61.13,54.1,64.37,1.1,66.11,32.11,62.88,84.67,54.6,0.8,63.8,0.39,69.12,6.93,69.12,4770.97,60.3,3394.93,63.8,9382.32,24.24,96,19.64,97,65.39,52,69.12,497.1,73.91,14
"Kiribati","KIR",3.11,0.69,14.01,9.79,9.9,28.4,62.03,48.86,50.93,0.01,58.39,0.38,46.32,55.12,40.65,12.97,43.43,0.01,54.32,22.84,0.01,0.14,0.09,49.18,57.31,54.69,71.13,66.42,56.08,47.16,71.28,30.22,53.49,58.69,42.08,0.01,0.01,0.01,14.57,0.01,48.54,44.21,56.22,49.46,60.22,48.17,34.3,63.27,2.66,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,37.51,215.06,77.97,0.30841,38.59,76.59,79.33,0.10984,39.4,25.77,72.81,0.03696,18.91,3.39,29.75,0.00487,17.94,0.63,24.91,9e-04,21.97,0.21,25.68,3e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.14,0.96,31.98,0.00137,0.01,0,0.01,0,0.01,0,0.01,0,7.2,12.9,9.04,0.0185,0.01,0,0.01,0,0.01,0,0.01,0,32.08,40784.23,75.38,58.48743,60.85,66.21,53.98,11.44,52.45,7.9,57.03,11.9,67.93,2434.02,74.49,163.35,77.87,621.27,56.65,152.38,53.35,70.36,58.96,41.21,38.64,77.28,57.56,3.7,59.37,8.12,85.59,131.65,24.91,5.6,36.67,129,51.4,58.12,55.67,214.78,59.22,60.07,36.67,5.86,0.26385,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,25.08,87.45,43825.65,57.66,21501.26,65.42,1972.19,11.51,17,18.44,0.018,0.01,0,0.01,0,46.26,-0.07288,50.93,-0.16665,43.84,0.32058,44.58,0.10023,68.32,14.3,46.26,393.5,49.07,229.03,49.85,154.87,56.28,110,64.43,63.5,48.26,100.62,54.7,47.89,42.34,98.6,29.92,10.29,23.6,23.73,57.16,16.01,61.13,1937.67,68.72,5234.47,60.3,5942.06,0.01,99,32.72,95,57.64,61,75.73,317.96,24.91,1.5
"Kuwait","KWT",2.13,1.04,4.38,3.91,2.42,8.85,25.31,0.2,31.46,0.18,32.06,0.01,43.78,32.46,34.82,0.64,31.11,2.31,0.01,41.34,19.61,0.01,0.17,41.49,53.51,52.15,8.27,17.77,0.01,0.01,33.28,0.47,68.19,14.41,31.68,60.16,0.01,0.01,0.01,0.01,45.41,42.21,37.73,24.3,37.29,18.5,65.55,40.55,0.01,32.78,6909.61,52.49,0.26457,28,850.05,31.84,0.03255,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,37.5,1684.31,45.27,0.06449,38.34,1158.3,47.73,0.04435,35.96,312.49,44.68,0.01197,18.31,5876.06,19.4,0.22499,19.04,5399.75,20.46,0.20676,19.4,4355.8,21.16,0.16678,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,31.69,197226.47,73.88,7.55178,0.01,0,0.01,0,0.01,0,0.01,0,37.89,74141.36,45.43,2.83886,44.33,74.67,64.59,10.11,56.9,7,47.79,13.2,6.73,82739.54,10.16,44859.33,31.08,0,10.16,-6599.88,0.01,100,0.01,100,0.01,100,0.01,100,56.82,14.84,19.49,1557.47,0.01,2.5,22.13,141,69.97,65.06,66.46,285.95,40.78,30.57,10.16,2.66,0.18202,53.24,94501,67.99,2.98,0.01,0,0.01,0,0.01,0,0.01,0,23.6,6.07,32.82,17099.48,32.82,558.18,41.57,659.64,0.01,0,0.01,0,0.01,0,0.01,0,44.58,0.08625,46.26,0.02458,44.58,0.3111,39.97,0.54924,40.78,245.6,34.91,650.1,54.22,185,10.89,7415.84,34.91,10,39.84,10,10.6,8497.63,15.96,119.41,37.42,100.77,85.08,0.02,68.12,0.27,48.6,27.75,38.58,19.23,41.57,974.05,41.57,635.03,0.01,99,0.01,99,0.01,99,19.49,13005.68,49.65,4.9
"Kyrgyzstan","KGZ",2.19,0.22,21.71,15.2,13.38,50.34,58.14,38.41,44.2,0.17,48.39,0.77,67.88,45.84,54.87,33.55,69.31,64.57,0.01,0.01,22.9,0.01,1.85,0.01,56.28,46.04,63.8,69.11,38.95,27.14,49.47,41.63,35.53,49.77,48.84,47.93,0.01,0.01,59.24,0.01,66.84,68.94,39.4,45.35,53.92,54.25,55.49,52.87,21.29,48.58,44126.96,100,0.82016,56.62,32192.04,76.12,0.59833,55.64,2408.35,62.21,0.04476,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.51,14361.86,22.19,0.26694,22.54,13513.26,22.88,0.25116,24.55,11341.18,23.88,0.21079,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.38,78850.89,12.41,1.46555,31.85,21696.4,41.73,0.40326,0.01,0,0.01,0,0.01,0,0.01,0,55.67,69.78,56.9,10.93,39.01,10.6,54.34,12.3,63.8,2946.82,63.8,573.93,64.11,232.95,74.49,787.97,46.56,86,32.58,95.67,24.82,98.32,29.68,73.5,60.42,7.08,40.51,1138.27,32.18,8.3,53.86,115,36.51,49.69,34.58,118.73,52.8,45.87,43.1,6.76,0.33145,46.87,38816,49.01,0.7,0.01,0,0.01,0,0.01,0,0.01,0,41.31,55.83,52.8,28327.9,44.58,7311.85,56.41,1353.11,54.43,402678.4,64.47,7.48,0.01,0,0.01,0,75.09,-1.21884,59.49,-0.63798,67.93,-1.09803,69.97,-1.19035,42.34,228.6,36.67,583.9,32.82,469.8,62.65,5.08,54.1,79,53.74,27.7,60.42,3.18,47.67,59.06,55.42,91.59,65.13,0.24,59.49,0.6,44.09,41.31,51.4,246.29,53.51,2286.76,53.74,3012.08,24.24,96,36.63,94,10.87,98,62.88,781.19,76.4,16.6
"Lao People's Democratic Republic","LAO",3.21,0.38,27.17,22.9,14.4,60.83,60.71,54.59,56.36,0.64,52.68,0.7,63.18,67.58,55.94,67.94,59.22,2.32,0.01,0.01,67.7,2.94,2.41,0.01,63.04,65.17,61.27,53.98,53.91,47.31,61.82,56.31,53.38,58.43,57.41,0.44,58.83,0.01,49.37,0.01,68.6,58.18,63.04,76.27,64.2,71.76,43.6,64.96,71.06,35.33,10439.61,43.66,0.16551,32.57,1859.02,31.13,0.02947,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.45,336909.13,74.66,5.3415,55.44,322159.42,76.27,5.10765,57.04,290394.84,100,4.60404,50.24,44240.6,56.28,0.70141,51.17,1999.17,44.54,0.0317,0.01,0,0.01,0,40.48,455177.73,61.39,7.21658,25.23,8077.73,31.5,0.12807,0.01,0,0.01,0,0.01,0,0.01,0,62.28,65.01,63.8,10.19,64.59,4.8,65.76,10.4,61.13,3869.6,61.42,763.89,61.42,176.46,47.44,16.44,54.15,69.82,53.67,59.14,39.8,70,56.24,4,70.48,1.03,54.22,863.46,46.81,16,67.74,103,52.33,58.53,54.46,205.52,58.69,59.17,39.56,6.12,0.3814,19.23,148,0.01,0,52.65,50000,65.74,0.79,0.01,0,0.01,0,51.86,141.36,37.42,20871.38,67.93,43995.53,58.43,1463.51,47.01,160015.4,51.84,2.568,0.01,0,0.01,0,72.3,-1.17713,65.09,-0.83385,50.93,-0.05801,66.46,-1.00053,62.28,30.4,63.8,98.25,58.17,154.36,100,0.01,63.33,272,65.09,64.8,90.21,0.01,58.17,41.88,70.41,76.89,27.22,15.99,54.7,1.09,55.67,17.81,61.7,1968.21,69.97,5322.09,63.49,9337.2,59.27,76,60.55,78,100,20,58.96,1165.05,59.49,7.6
"Latvia","LVA",2.63,0.78,8.86,7.25,2.43,39.49,38.44,1.67,38.96,0.2,40.01,0.01,39.64,36.15,37.42,37.04,44.42,0.01,0.01,47.78,50.66,0.01,2.01,36.68,45.08,24.77,40.49,48.31,31.47,0.01,38.92,0.64,37.86,42.08,37.12,84.36,0.01,0.01,0.01,0.01,38.84,40.46,37.98,31.73,39.2,31.23,44.83,38.76,35.39,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.96,4026.51,60.01,0.1953,40.59,2132.84,59.81,0.10345,38.69,553.65,50.29,0.02685,35.83,84231.35,69.61,4.08562,36.8,75436.18,69.61,3.65902,36.8,57016.61,71.92,2.76558,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.77,154770.06,71.51,7.50709,16.77,354.19,17.86,0.01718,0.01,0,0.01,0,32.41,42618.26,41.52,2.06719,47.44,73.65,42.84,13.49,19.49,12.6,31.48,15.4,39.43,19858.62,41.57,4665.71,31.08,0,75.09,804.38,25.34,98.32,39.09,90.33,0.01,100,0.01,100,35.36,222.08,42.84,1121.03,0.01,2.5,41.04,126,38.3,50.65,37.42,129.73,20.45,21.07,82.72,27.46,0.22272,71.17,312671,100,15.18,0.01,0,0.01,0,0.01,0,0.01,0,48.14,107.62,44.09,24763.71,34.91,592.18,34.58,550.98,0.01,0,0.01,0,0.01,0,0.01,0,41.31,0.28665,36.51,0.69814,44.09,0.32,37.12,0.74702,34.91,308.4,41.31,506.8,27.7,588,36.34,1538.57,42.08,26,36.51,7.2,35.36,829.04,27.18,105.31,31.68,104.05,71.07,0.1,41.04,4.91,30.88,67.95,35.89,13.49,50,1838.09,32.45,196.2,38.31,92,41.41,92,27.94,92,42.34,4365.84,46.61,4.2
"Lebanon","LBN",2.41,0.37,15.65,14.22,5.59,48.2,51.08,38.03,49.02,0.16,38.11,0.06,62.58,46.57,46.79,50.39,47.5,2.99,51,0.01,0.01,0.01,0.19,35.11,36.99,49.6,54.29,68.34,41.13,21.13,53.17,45.27,72.31,39.43,41.31,38.83,0.01,0.01,0.33,0.01,58.07,67.45,46.83,53.37,40.4,51.98,42.12,46.44,54.68,48.18,40456.59,71.13,0.65712,43.86,8812.78,47.75,0.14314,0.01,0,0.01,0,54.57,1227.83,51.57,0.01994,56.61,935.49,57.02,0.01519,43.96,58.47,44.08,0.00095,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.3,474063.28,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,35.11,56112.41,35.11,0.91141,34.24,78.58,39.97,13.93,51.98,8,47.32,13.3,44.82,14581.47,65.76,396.21,61.13,174.7,76.4,918.7,42.12,89.8,40.16,88.71,17.46,99.68,25.58,87.56,46.25,77.34,61.13,664.48,35.86,10.2,57.16,113,72.82,66.12,71.8,347.81,47.2,38.21,51.16,9.28,0.26063,40.04,15561,37.65,0.3,0.01,0,0.01,0,0.01,0,0.01,0,34.24,19.19,32.07,16879.22,44.82,7764.51,42.84,726.31,11.07,3,0.01,0,0.01,0,0.01,0,64.43,-0.90265,52.33,-0.26607,77.87,-1.55829,58.43,-0.69102,38.87,262,56.41,172.98,39.97,345,71.25,0.79,41.83,25,39.01,9.8,70.09,0.27,37.12,87.5,53.98,93.18,31.78,8.5,51.63,1.54,45.54,37.87,44.33,74.27,48.84,1647.24,46.26,1195.48,53.32,82,59,79,51.96,70,44.82,3760.57,50.35,5
"Lesotho","LSO",1.36,0.07,26.58,24.56,13.33,57.39,68.99,55.41,66.27,0.53,66.6,0.79,46.93,63.89,69.43,47.44,57.39,0.15,0.01,0.01,27.24,0.01,0.15,0.01,83.39,60.78,66.46,67.24,58.58,51.25,67.27,46.68,78.79,58.17,63.49,0.39,38.76,0.01,62.86,0.01,47.95,45.93,63.14,55.89,73.91,54.74,88.07,70.26,32.03,25.43,1545.15,36.74,0.08305,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,20.46,10395.05,31.01,0.55873,20.81,10395.05,35.18,0.55873,22.88,9927.53,38.45,0.5336,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.88,110779.28,40.55,5.95439,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,100,46.9,69.54,9.55,60.57,5.8,60.99,11,66.46,2742.65,66.46,392.31,63.8,227.97,70.86,576.51,54.56,69.36,62.9,32.52,62.34,22.38,42.13,32.5,73,0.67,61.99,615.01,38.98,11.6,55.91,114,77.11,68.06,80.51,514.64,57.92,57.15,48.37,7.79,0.40776,15.2,38,0.01,0,31.81,3000,47.22,0.15,0.01,0,0.01,0,93.27,16253.94,70.86,36286.06,51.16,12611.26,58.17,1434.7,49.44,242003,79.93,12.12,0.01,0,0.01,0,43.35,0.15132,53.03,-0.30929,42.59,0.38394,49.54,-0.25196,66.11,17.31,60.3,127.35,54.94,175.02,56.86,27.75,73.91,585,73.91,97.8,53.38,19.75,65.76,32.27,46.73,97.03,100,0,100,0.03,68.32,7.05,72.82,5536.66,72.82,5866.49,65.42,11241.91,24.24,96,32.72,95,41.45,82,65.42,641.96,50.35,5
"Liberia","LBR",3.79,0.54,26.64,21.36,13.41,65.98,71.54,75.12,61.88,0.19,70.34,0.55,63.73,68.78,61.34,64.99,72.04,0.12,0.17,1.97,54.09,0.01,60.28,0.01,69.6,67.83,88.53,62.67,63.36,88.69,78.31,72.36,43.78,70.19,77.11,63.58,0.01,0.01,30.19,0.01,66.42,61.15,73.49,59,75.03,60.29,62.4,69.32,60.93,15.09,59.19,18.38,0.00161,0.01,0,0.01,0,0.01,0,0.01,0,44.3,422.02,47.66,0.01149,0.01,0,0.01,0,0.01,0,0.01,0,26.93,116.59,27.5,0.00318,27.52,100.85,29.03,0.00275,0.01,0,0.01,0,42.21,126404.42,64.16,3.44269,43.27,117983.88,67.59,3.21336,44.73,99657.13,70.72,2.71422,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.05,282718.74,100,7.7,54.66,199747.99,84.88,5.44025,48.71,4320.07,58.89,0.11766,0.01,0,0.01,0,67.93,60.29,71.32,9.44,69.97,4.2,65.76,10.4,84.04,1036.61,93.27,-206.51,71.8,347.6,54.7,98.68,53.75,70.17,74.69,16.3,90.07,4.1,87.33,0.3,93.73,0.02,65.42,502.97,75.53,34.6,69.33,102,43.47,54.21,44.09,165.88,69.54,79.99,40.65,6.17,0.45209,56.3,132718,71.8,3.3,0.01,0,0.01,0,0.01,0,0.01,0,67.55,901.87,53.03,28439.03,100,75906.01,68.32,2071.63,28.78,7382,31.66,0.204,0.01,0,0.01,0,59.22,-0.67119,74.49,-1.25102,57.16,-0.42737,65.42,-0.92735,75.73,7.82,71.32,54.14,66.81,89.89,52.11,100.91,77.87,694,72.3,92.6,54.84,16.62,59.49,39.53,67.18,79.02,71.9,0.09,53.74,1.15,62.88,11.13,75.09,7287.67,63.8,4361.37,69.54,13666.56,58.71,77,62.21,77,61.93,55,81.55,212.74,63.64,8.5
"Libyan Arab Jamahiriya","LBY",10.89,4.97,23.88,23.95,14.02,40.55,45.07,31.92,34.91,3.86,40.62,0.85,73.65,43.99,47.34,24.3,57.94,0.15,39.68,52.2,12.22,0.01,46.08,42.85,53.26,48.72,36.08,44.07,37.06,27.9,32.73,30.69,42.08,42.84,23.6,61.46,0.01,93.43,0.01,71.67,76.79,70.63,43.18,40.09,49.18,42.66,52.54,42.9,13.77,28.66,3514.36,33.02,0.05826,0.01,0,0.01,0,0.01,0,0.01,0,38.71,285.31,39.95,0.00473,42.09,115,41.42,0.00191,39.94,26.71,36.24,0.00044,46.46,8403.68,56.58,0.1393,47.73,6058.21,58.9,0.10042,47.66,2701.53,57.41,0.04478,12.81,900.78,12.38,0.01493,12.81,560.5,11.51,0.00929,12.38,336.49,11.51,0.00558,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.83,393097.81,47.73,6.51615,45.65,96957.57,59.54,1.60721,42.65,697.5,44.54,0.01156,43.43,133934.75,42.28,2.22016,51.4,71.81,55.18,11.21,54.46,7.45,43.59,13.81,47.9,11500.48,27.18,10339.6,62.88,212.14,30.88,-215.09,36.41,93.8,37.73,91.57,37.5,80,20.76,95.79,58.08,11.2,18.45,1600.66,27.23,6.36,34.58,130.81,42.08,53.69,42.08,154.71,49.77,42.9,41.31,6.26,0.12754,58.22,161964,64.89,2.59,0.01,0,0.01,0,87.29,498000,100,7.97,31.68,15.96,35.24,19727.49,54.7,17303.36,44.58,776.57,0.01,0,0.01,0,66.57,752.4,77.16,0.012044,77.87,-1.30197,75.73,-1.31229,70.86,-1.28738,70.41,-1.20012,46.97,161.19,39.7,528.97,38.3,370,41.97,567.46,48.37,50.91,50,19.59,40.84,284.55,54.46,48.1,34.91,102.04,66.72,0.15,63.49,0.41,34.24,62.27,41.31,49.58,44.09,1185.49,43.35,808.03,12.75,98,13.54,98,15.11,97,44.33,3916.13,75.73,15.9
"Liechtenstein","LIE",0.73,0.09,5.91,7.08,1.02,28.54,34.75,3.25,32.15,0.14,35.03,0.01,3.29,32.34,19.07,27.2,44.83,2.09,0.01,0.01,19.93,0.01,0.15,0.01,34.13,29.99,29.62,48.11,0.37,0.44,26.97,25.28,31.01,38.01,28.2,27.54,0.01,0.01,0.01,0.01,21.64,0.5,33.28,31.59,32.18,15.63,23.26,33.65,21.99,17.42,152.79,59.65,0.42016,17.86,38.94,44.67,0.10707,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,11.51,289.12,35.83,0.79507,11.51,197.23,33.89,0.54237,11.51,142.76,33.89,0.39259,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,10.68,2800.04,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.45,79.18,35.89,14.62,23.94,12.2,37.57,14.8,31.68,32964.51,27.7,10316.76,49.54,66.93,46.73,12.68,0.01,100,13.4,99.95,0.01,100,19.71,96.14,15.04,374.53,48.37,1018.49,15.78,3.66,40.51,126.21,28.68,45.87,33.54,112.22,37.72,27.14,65.09,19.51,0.15839,18.85,136,40.24,0.37,0.01,0,0.01,0,0.01,0,0.01,0,43.35,65.33,32.45,17047.84,34.24,583.63,31.28,417.79,0.01,0,0.01,0,0.01,0,0.01,0,22.89,1.81149,20.45,1.77032,0.01,1.49058,24.91,1.61937,37.42,285.37,29.59,875.64,28.68,577.86,34.79,1840.25,33.54,9.69,30.88,4.67,7.02,10608.04,25.51,106.55,21.32,108.9,29.42,11.19,10.16,135.69,42.08,43.68,33.19,9.09,34.58,679.35,33.19,210.32,18.07,97,19.64,97,29.97,91,30.88,8373.33,65.09,8.95
