"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Lao People's Democratic Republic","LAO",3,0.38,23.66,16.87,13.62,57.68,61.65,53.1,56.99,0.14,52.36,0.72,54.47,64.37,56.82,62.24,54.25,2.33,0.01,0.01,67.96,2.95,2.42,0.01,62.88,64.68,61.72,57.56,51.22,46.35,64.92,51.6,56.66,56.9,57.41,0.01,26.18,0.01,51.84,0.01,59.32,50.02,59.89,71.63,62.16,71.59,45.1,63.66,60.86,35.65,11019.31,43.66,0.16449,32.57,1968.75,31.31,0.02939,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.93,357075.45,74.66,5.33028,54.93,341484.71,78.09,5.09755,57.04,307943.01,100,4.59685,51.85,47238.08,56.28,0.70515,51.17,2133.48,44.54,0.03185,0.01,0,0.01,0,41.03,482566.76,61.39,7.20356,25.23,8204,31.5,0.12247,0.01,0,0.01,0,0.01,0,0.01,0,62.28,66.33,63.49,10.32,65.25,5,64.11,10.8,57.92,5614.62,65.76,597.58,64.76,210.02,51.16,59.27,51.47,75.58,50.97,66.99,37.99,83.18,56.56,5.2,65.09,2.43,64.76,695.6,42.45,12.2,62.73,108,55.18,59.31,58.17,218.36,58.43,54.76,39.43,6.1,0.37832,0.01,0,0.01,0,26.69,800,25.67,0.01,0.01,0,0.01,0,49.77,134.41,38.87,20257.95,66.81,39826.47,58.17,1387.68,49.58,208400.6,54.21,3.23,0.01,0,0.01,0,63.49,-0.84905,55.42,-0.41531,41.31,0.49869,60.57,-0.75136,59.22,49.5,60.57,127.9,56.16,164.2,91.37,0.02,61.11,223,63.23,56.1,100,0.01,56.65,45.78,64.76,83.75,28.57,19.54,56.16,1.01,57.16,18.37,61.13,1514.21,66.81,4493.34,63.18,7297.82,53.66,83,50.78,83,82.71,27,55.67,1750.46,52.87,4.1
"Latvia","LVA",2.59,0.79,8.47,7.15,2.36,35.95,38.26,1.64,39.4,0.19,39.91,0.01,37.72,34.97,36.32,37.86,33.78,0.01,0.01,48.59,51.01,0.01,2.01,36.9,43.74,25.22,39.52,49.14,30.44,0.01,37.98,0.63,34.36,46.49,38.3,74.01,0.01,0.01,0.01,0.01,37.53,37.91,38.67,31.34,35.29,29.74,44.36,37.12,38.62,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.1,4177.96,60.01,0.19065,42.49,2226.98,59.81,0.10162,39.63,585.09,51.7,0.0267,36.8,89008.27,70.72,4.06168,36.8,79692.95,70.72,3.6366,36.8,60260.72,70.72,2.74986,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.77,164454.82,71.51,7.50451,16.77,398.05,17.86,0.01816,0.01,0,0.01,0,33.08,46105.14,41.15,2.1039,46.02,74.7,41.57,14.03,19.49,12.6,32.64,15.8,38.3,23833.04,40.78,5344.15,31.88,0,75.73,958.21,24.56,98.47,37.72,91.08,0.01,100,0.01,100,34.91,253.29,41.31,1195.72,0.01,2.5,39.84,128,35.57,49.17,33.19,114.47,29.14,22.46,80.51,29.24,0.22124,60.5,263205,90.54,13.2,0.01,0,0.01,0,0.01,0,0.01,0,49.07,128.84,42.84,23021.22,34.91,576.7,34.58,534.24,0.01,0,0.01,0,0.01,0,0.01,0,39.97,0.41537,35.24,0.95855,41.57,0.48727,34.58,0.87238,34.91,317.2,42.84,495.3,29.59,566,33.19,1723.34,39.44,24,31.57,5.5,34.86,1263.25,25.51,106.41,29.59,106.53,72.83,0.12,40.51,5.55,29.59,70.9,35.57,13.35,47.9,1481.84,30.03,160.49,39.58,92,39.55,92,36.8,89,39.7,5429.17,28.75,0.7
"Lebanon","LBN",2.95,0.37,23.59,21.7,12.83,47.18,56.1,15,50.91,3.03,37.05,0.69,64.66,47.35,48.7,49.55,43.53,3.03,51.09,0.01,0.01,0.01,0.19,34.6,38.03,55.73,65.34,71.55,39.01,0.51,49.92,50.98,72.37,43.59,41.83,93.18,29.82,0.01,0.01,47.16,61.18,68.34,50.77,54.58,38.3,51.32,46.22,45.87,53.53,49.39,47685.85,73.17,0.66237,44.74,10460.23,47.89,0.1453,0.01,0,0.01,0,55.92,1391.52,51.57,0.01933,56.61,1060.21,57.22,0.01473,43.96,66.26,43.33,0.00092,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.67,554341.19,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,35.46,60949.92,33.76,0.84662,34.58,78.74,41.83,14.02,51.98,8.4,59.75,11.5,45.78,14868.5,93.27,-526.18,68.72,256.34,74.49,906.07,41.88,90.87,36.33,92.63,0.01,100,25.92,88,38.87,180.82,64.11,700.73,43.79,12.6,59.35,112,73.91,65.89,70.86,346.94,49.07,40.64,50.7,9.39,0.25836,86.83,1167287,100,18.64,28.43,1000,31.28,0.02,0.01,0,0.01,0,31.68,19.84,32.07,15831.82,44.09,6445.59,42.08,689.55,0.01,0,0.01,0,43.92,27.8,50.63,0.000444,68.72,-1.03722,54.46,-0.37551,76.4,-1.69794,61.13,-0.76625,45.3,207.4,56.9,166.9,44.82,285,66.46,0.78,40.5,28,36.22,8.6,76.28,0.34,30.46,102.02,58.17,90.55,39.15,6.71,52.92,1.34,47.67,35.96,43.59,60.31,48.37,1517.04,45.78,1016.29,53.66,83,52.2,81,54.75,63,45.54,3660.53,41.61,1.8
"Lesotho","LSO",1.38,0.07,27.32,24.24,13.5,62.3,66.46,55.64,65.6,0.53,65.05,0.75,51.56,63.59,69.62,57.08,60.84,0.15,0.01,0.01,26.73,0.01,0.15,0.01,82.41,61.2,64.32,60.14,57.71,50.05,62.42,53.14,72.85,58.3,66.46,0.39,38.93,0.01,56.87,0.01,50.29,52.86,63.07,54.34,75.03,59.36,81.65,71.03,45.87,25.75,1548.45,36.74,0.08314,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,19.75,10036.97,31.01,0.5389,20.81,10036.97,33.57,0.5389,22.19,9528.77,38.45,0.51162,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.23,110841.9,40.55,5.95132,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,93.27,50.58,72.82,9.6,61.13,6.1,61.27,11.2,66.11,3124.19,62.58,800.32,56.41,123.11,64.11,451.46,54.72,70.24,60.86,38.65,59.47,27.8,42.13,35.8,74.79,0.74,52.1,1046.66,46.19,14.8,61.13,110,71.8,64.98,73.91,379.07,58.69,55.04,46.97,7.81,0.40995,15.16,43,0.01,0,33.47,3000,45.27,0.15,0.01,0,0.01,0,93.27,17048.88,69.12,34300.72,48.37,10378.42,57.41,1368.3,46.26,146623,69.91,7.318,0.01,0,0.01,0,43.1,0.19052,58.69,-0.55518,56.41,-0.33281,49.54,-0.20982,67.18,18.42,59.22,140.92,54.94,177.57,53.74,22.36,74.68,579,75.38,93,59.35,15.69,64.43,33.69,54.7,93.53,100,0.01,84.04,0.12,64.76,10.96,73.35,4895.82,73.91,5469.53,66.11,9620.99,46.87,88,45.11,88,45.65,82,64.11,824.13,57.73,5.4
"Liberia","LBR",4.14,0.54,31.73,35.21,13.03,69.62,71.81,71.59,62.28,2.4,70.41,0.5,65.1,68,63.83,69.53,76.02,0.12,0.17,2.02,54.95,0.01,60.24,0.01,69.65,69.97,90.31,60.43,62.85,85.4,65.86,74.29,44.33,69.97,77.87,48.99,28.37,0.01,24.64,0.01,68.36,62,74.06,57.1,74.36,62.36,65.33,69.61,69.46,15.09,61.41,18.38,0.00156,0.01,0,0.01,0,0.01,0,0.01,0,43.84,474.69,47.66,0.01209,0.01,0,0.01,0,0.01,0,0.01,0,27.48,158.57,28.99,0.00404,29.03,139.13,29.79,0.00354,0.01,0,0.01,0,42.91,138916.82,66.67,3.53698,43.63,129676.18,68.57,3.3017,44.73,109388.57,71.92,2.78516,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.33,302421.7,100,7.7,54.04,214802.79,84.88,5.46912,48.71,4634.01,58.89,0.11799,0.01,0,0.01,0,69.12,61.87,70.19,9.81,69.97,4.4,69.97,9.8,81.55,1235.57,100,-526.97,70.41,329.48,51.86,64.86,53.46,71.98,73.9,16.91,80.92,9.4,90.13,0.3,69.97,1.38,61.99,739.82,75.53,36,73.08,100,41.83,53.24,46.97,155.41,69.54,77.91,38.01,5.88,0.4504,45.43,40201,52.82,0.92,25.73,700,31.28,0.02,0.01,0,0.01,0,65.76,865.54,53.74,27202.84,100,74221.05,69.54,2024.01,23.82,3097.2,25.49,0.08,0.01,0,0.01,0,61.7,-0.77146,75.73,-1.34306,61.13,-0.61545,62.88,-0.80579,76.4,8.7,71.8,59.24,68.72,85.17,47.44,125.24,77.76,688,71.1,81.9,57.51,20.9,57.92,44.98,72.82,70.86,77.79,0.07,57.28,0.88,62.58,13.17,76.4,5794.49,63.49,3868.4,69.54,11332.67,69.26,63,70.78,62,68.36,46,79.55,269.39,72.65,9.9
"Libyan Arab Jamahiriya","LBY",13.6,4.95,37.34,23.97,49.16,44.18,46.78,35.51,36.87,3.16,40.85,33.8,85.39,41.17,48.28,37.2,48.02,0.15,39.4,51.61,12.22,0.01,46.23,42.27,54.45,50.13,46.13,38.04,33.27,28.77,45.88,36.2,45.85,42.84,25.51,45.74,0.01,68.75,16.4,69.67,88.64,82.26,39.29,36.66,48.43,45.11,51.67,42.48,32.58,28.98,3709.15,33.02,0.0588,0.01,0,0.01,0,0.01,0,0.01,0,39.12,291.91,40.16,0.00463,41.57,121.15,41.69,0.00192,38.87,29.25,35.35,0.00046,46.59,8072.34,55.05,0.12797,47.17,5865.22,58.02,0.09298,47.66,2637.12,56.51,0.0418,12.81,902.17,11.95,0.0143,12.81,574.51,11.51,0.00911,12.81,345.91,11.51,0.00548,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.83,410986.31,48.08,6.51517,45.65,101108.75,60.33,1.60283,42.65,669.65,44.54,0.01062,43.04,136951.46,41.52,2.17103,52.56,71.97,56.41,11.28,55.18,7.72,45.54,13.85,46.73,14505.39,45.54,3742.96,50.46,73.1,28.68,-389.26,30,96.41,36.89,91.91,39.21,75.09,21.11,95.77,60.3,9.87,34.91,1335.59,31.52,7.65,41.57,126.3,44.09,54.34,47.67,158.14,51.16,43.07,41.57,6.3,0.12463,44.77,36872,46.74,0.58,0.01,0,0.01,0,61.79,341000,76.49,5.36,30.03,17.4,37.12,19710.04,55.42,17406.64,45.06,767.04,17.16,400,15.67,0.006,62.87,813.4,77.21,0.013004,89.84,-1.56498,87.45,-1.69147,80.51,-2.35341,84.04,-1.50869,45.54,205.8,33.89,679.3,38.87,370,34.58,1104.62,47.35,52.45,49.53,20.52,40.88,439.11,55.42,48.52,40.51,101.39,77.79,0.07,60.85,0.58,29.14,72.88,41.31,41.79,44.09,1156.53,42.08,607.77,33.95,94,33.21,94,30.67,92,50.93,2767.62,45.27,2.4
"Liechtenstein","LIE",0.8,0.09,7.04,6.98,1.71,29.25,33.98,3.1,31.3,0.14,35.83,0.01,16.05,31.32,19.41,28.75,44.85,2.09,0.01,0.01,19.93,0.01,0.15,0.01,35.57,31.5,28.69,41.45,0.34,0.44,22.33,27.77,30.57,35.57,28.2,27.69,0.01,0.01,0.01,0.01,19.89,12.95,32.76,31.06,30.2,15.57,24.2,32.92,25.11,17.42,156.98,59.65,0.42016,17.86,40,44.82,0.10707,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,11.51,289.87,35.83,0.77583,11.51,203.29,34.21,0.5441,11.51,149.5,33.57,0.40014,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,10.68,2876.93,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.54,79.46,37.72,14.76,23.94,12.4,41.44,14.6,30.88,36548.7,26.65,11492.6,50.7,75.04,33.89,-136.96,0.01,100,11.79,99.95,0.01,100,19.35,96.79,10.16,419.41,49.07,1092.24,18,3.82,42.84,125.71,29.14,46.26,32.07,112.18,36.04,25.82,63.49,19.4,0.14586,18.46,168,41.53,0.45,0.01,0,0.01,0,0.01,0,0.01,0,43.59,77.62,32.82,16367.12,36.82,679.8,31.28,404.11,0.01,0,0.01,0,0.01,0,0.01,0,17.28,2.08146,22.89,1.70518,6.73,1.45886,24.91,1.74371,36.82,298.86,29.14,925.28,30.46,550.07,31.68,2178.36,31.75,9.04,28.72,4.41,7.6,10655.76,20.45,112.11,24.27,110.52,29.7,14.07,10.16,149.19,46.97,37.49,32.82,9.27,33.89,633.95,32.07,180.61,20.35,97,23.52,96,33.07,91,30.46,9188.02,66.04,7.83
"Lithuania","LTU",2.21,0.64,7.66,6.61,2.16,31.52,36.13,1.53,39.33,0.15,38.61,0.01,35.88,27.97,35.26,34.89,25.45,0.12,0.01,45.59,42.45,0.01,0.13,15.24,42.56,22.79,36.95,47.53,33.9,0.01,30.75,0.53,40.64,42.08,35.57,31.51,0.01,0.01,0.01,0.01,36.29,35.47,28.43,25.29,30.44,29.26,42.48,35.07,34.72,15.49,77.16,20.42,0.00263,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.38,2044.97,46.87,0.06963,40.13,1712.04,52.02,0.05829,43.15,1027.35,53.98,0.03498,31.01,49505.79,53.93,1.68561,31.33,46949.14,55.44,1.59856,33.57,42872.15,59.98,1.45974,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.56,105865.18,21.3,3.60457,0.01,0,0.01,0,0.01,0,0.01,0,14.86,681.99,15.62,0.02322,45.78,74.79,39.56,14.38,19.49,12.6,26.65,16.5,36.2,27851.67,37.72,6506.15,31.88,0,70.86,701.84,30.92,96.13,37.17,91.72,0.01,100,0.01,100,32.45,273.45,29.14,1455.34,0.01,2.5,27.95,137,40.78,53.04,40.51,146.89,26.09,21.69,75.09,27.44,0.19422,30.92,4791,32.12,0.16,0.01,0,0.01,0,0.01,0,0.01,0,41.04,55.56,43.59,23224.11,35.57,597.19,34.91,543.63,0.01,0,0.01,0,0.01,0,0.01,0,37.72,0.55886,34.91,0.98265,37.12,0.74214,33.89,0.93918,24.91,425.1,32.45,780.5,20.45,726,31.28,2318.2,31.39,9,29.52,5,36.64,1121.8,22.13,110.98,30.88,106.25,68.91,0.22,36.51,8.34,30.46,70.4,36.2,14.94,43.84,1132.49,27.18,126.36,37.13,93,36.74,93,30.67,92,40.25,5318.41,16.09,0.2
"Luxembourg","LUX",0.49,0.06,4.04,4.11,1.56,10.31,9.89,1.28,26.75,0.15,23.16,0.01,18.28,20.91,32.03,1.8,19,0.12,0.01,0.01,17.33,0.01,0.16,0.01,25.51,36.51,18.35,0.56,17.11,0.01,28.57,0.55,26.07,32.07,22.89,33.05,0.01,0.01,0.01,0.01,20.87,16.02,27.11,19.81,17.02,22.37,45.86,20.29,0.16,13.45,10.8,19.92,0.00202,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,13.65,1223.76,19.4,0.22858,13.65,1187.67,21.16,0.22184,15.26,1064.06,23.21,0.19875,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.61,40910.65,81.76,7.64164,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.51,81.57,25.51,16.12,29.59,12,45.06,13.9,17.28,67289.3,19.49,19050.35,31.88,0,0.01,-16871.69,10.89,99.94,26.88,97.62,0.01,100,0.01,100,26.09,335.78,31.28,1442.34,0.01,2.5,29.81,136,25.51,44.16,26.65,88.65,32.45,23.97,65.09,20.12,0.10916,26.53,2398,41.16,0.43,0.01,0,0.01,0,0.01,0,0.01,0,43.84,78.28,19.49,11603.3,19.49,129.81,17.28,260.76,0.01,0,0.01,0,0.01,0,0.01,0,18.45,2.07318,23.6,1.65443,12.55,1.37832,20.45,1.90649,37.72,288.9,19.49,1236,31.28,505,12.55,7306.89,25.09,6,11.55,2.7,16.28,4031.85,15.96,115.15,43.1,100.41,56.35,0.97,30.88,11.4,55.42,20.06,20.45,4.69,22.13,312.36,18.45,102.41,0.01,99,0.01,99,41.41,86,12.55,20226.39,28.75,0.7
"Madagascar","MDG",23.08,18.16,29.33,24.43,14.64,70.52,62.38,74.67,66.49,0.47,59.76,0.65,64.1,75.36,71.96,70.43,69.19,0.12,35.68,40.68,39.11,66.2,57.62,25.05,62.29,63.48,76.75,49.88,80.43,70.2,73.43,74.97,61.02,67.55,71.32,0.35,29.77,0.01,42.01,0.01,68.6,59.89,75.35,85.59,66.36,74.13,69.86,75.38,65.8,19.26,295.32,17.86,0.0013,0.01,0,0.01,0,0.01,0,0.01,0,47.18,665.14,32.99,0.00294,37.17,77.02,31.42,0.00034,36.81,21.05,30.82,9e-05,44.03,5554.03,39.52,0.02452,44.49,3337.28,39.68,0.01473,40.61,695.7,36.34,0.00307,43.27,140126.2,33.25,0.61856,42.91,126852.58,35.5,0.55996,44.36,106151.18,36.8,0.46858,65.09,442280.53,76.34,1.95235,71.34,57993.8,54.17,0.256,66.22,892.61,66.22,0.00394,57.3,1731699.26,82.43,7.6442,53.43,198814.02,51.15,0.87762,54.37,14681.55,52.13,0.06481,31.41,38018.89,19.98,0.16783,63.18,65.34,61.42,10.59,61.13,6.1,65.93,10.4,77.11,1519.11,76.4,225.86,50.23,73.07,49.54,36.61,73.49,48,88.02,9.94,67.58,19.02,72.92,0.9,71.8,1.05,75.09,411.78,71.05,33.1,79.11,95,59.49,61.38,62.58,253.8,67.18,76.19,30.03,5.1,0.43149,12.4,16,0.01,0,34.52,3100,25.67,0.01,0.01,0,0.01,0,49.54,132.63,58.17,28805.79,64.76,33678,68.32,1992.48,45.87,141912.2,38.48,0.646,0.01,0,0.01,0,63.18,-0.84041,74.49,-1.29932,60.03,-0.55724,59.75,-0.74013,67.55,18.1,84.04,26.74,85.59,42.99,85.59,0.03,67.36,378,65.38,59.6,90.9,0.02,72.3,28.69,61.99,86.35,61.28,0.5,69.12,0.25,80.51,4.82,80.51,7414.61,70.86,4891.87,75.09,14431.79,66.38,68,62.77,71,68.36,46,78.68,284.38,60.85,6.1
"Malawi","MWI",3.17,0.34,29.52,25.58,14.27,70.44,67.29,64.79,74.69,0.55,61.13,0.74,54.71,71.82,72.26,60.49,79.95,38.31,0.01,0.01,31.44,0.16,2.97,0.01,70.2,66.17,83.55,52.83,62.45,70.9,77.87,51.1,70.08,77.11,77.11,34.75,0.49,0.01,54.53,0.01,60.3,49.63,82.51,67.25,66.77,71.76,72.77,68.59,53.34,44.04,29462.76,46.13,0.19109,36.6,3503.72,30.6,0.02272,37.41,250.67,37.13,0.00163,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.25,70242.27,28.13,0.45559,33.57,62912.17,28.46,0.40805,35.18,50105.71,30.7,0.32498,40.95,5632.69,38.32,0.03653,0.01,0,0.01,0,0.01,0,0.01,0,52.21,1161157.64,72.44,7.53123,41.31,76762.63,43.86,0.49788,0.01,0,0.01,0,0.01,0,0.01,0,69.54,61.61,70.86,9.79,69.97,4.4,62.58,11.1,85.59,1050.33,81.55,59.43,62.28,166.13,44.82,3.56,57.92,65.36,67.33,24.9,78.08,11.9,64.38,2.3,77.87,0.53,77.87,345.77,51.04,16.2,51.16,120,72.3,65.15,67.93,295.58,77.87,87.45,30.67,5.11,0.44892,40.94,20369,29.5,0.13,24.4,600,0.01,0,0.01,0,0.01,0,80.51,5888.54,36.2,18973.15,63.8,32242.04,75.09,2262.27,57,426922.4,52.17,2.778,0.01,0,0.01,0,60.3,-0.75113,60.3,-0.62811,48.37,0.08109,50.93,-0.28637,85.59,5.22,79.55,35.8,64.43,101.58,70.19,0.25,67.79,381,65.76,63,84.79,0.08,93.27,15.91,46.73,99,53.11,1.1,72.56,0.2,100,0.84,69.54,3839.13,68.32,4648.34,67.93,10561.81,41.92,91,46.5,87,77.87,30,77.11,329.08,82.89,23.8
"Malaysia","MYS",15.86,8.66,29.04,22.92,42.75,24.99,39.51,23.96,37.43,3.35,53.25,45.7,38.25,44.71,46.58,8.06,41.56,1.75,47.85,42.02,43.72,0.15,2.52,62.59,45.32,45.59,36.7,32.15,21.25,17.05,34.08,26.68,39.01,36.2,37.12,56.78,65.94,0.01,51.7,40.39,35.93,40.73,48.54,47.84,38.48,45.31,47.88,41.66,1.56,30.88,4657.85,25.19,0.01561,21.41,222,17.27,0.00074,0.01,0,0.01,0,58.1,2246.36,44.19,0.00753,54.9,790.15,43.3,0.00265,50.79,204.98,38.72,0.00069,43.54,4597,37.77,0.0154,46.61,4365.87,39.23,0.01463,45.89,1575.47,39.91,0.00528,49.86,270044.74,38.12,0.9048,49.44,223097.16,38.12,0.7475,50.28,159121.16,38.78,0.53314,36.1,2684.16,35.08,0.00899,0.01,0,0.01,0,0.01,0,0.01,0,59.21,1966498,49.12,6.58886,32.57,23281.47,27.3,0.07801,0.01,0,0.01,0,68.47,2467897.62,57.21,8.26883,43.84,75.36,46.85,12.99,42.97,10.1,48.37,13.3,38.58,23793.14,34.91,7226.42,40.51,1.45,25.51,-626.93,27.49,97.04,16.42,99.55,15.9,99.99,18.28,97.3,45.54,102.49,25.51,1504.31,14.82,3.2,48.02,122,39.15,51.79,38.87,138.86,47.44,37.28,49.07,8.37,0.20696,61.62,270740,52.32,0.91,68.7,255400,63.3,0.86,0.01,0,0.01,0,51.63,155.14,59.49,29374.41,51.4,12444.57,50.93,972.34,58.17,505001.2,45.95,1.692,40.39,14,40.39,4.8e-05,40.25,0.41116,32.07,1.11513,44.33,0.26662,37.42,0.5883,50.93,136.7,46.26,400.7,52.8,194.18,43.35,280.09,41.92,30,35.32,8,45.75,273.84,38.01,82.61,53.51,94.43,54.73,1.02,43.35,3.84,46.26,39.51,46.26,89.01,38.58,828.61,40.51,477.47,20.35,97,18.71,97,0.01,99,35.24,6391.72,49.02,3.1
