"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Eswatini","SWZ",2024,1.93,0.14,26.7,29.72,13.23,48.42,59.89,48.63,64.05,1.91,65.1,0.68,58,58.68,52.37,41.18,52.65,0.14,0.01,0.01,20.43,0.14,2.64,0.01,77.61,52.65,54.94,57.31,55.41,38.88,51.18,50.74,71.59,59.22,61.99,25.78,26.87,0.01,45.76,0.01,60.02,56.04,57.05,52.91,66.93,44.12,62.16,65.45,25.91,21.39,713.39,33.85,0.06498,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,3183.15,23.21,0.28993,16.43,3162.29,24.55,0.28803,16.81,3111.9,28.78,0.28344,27.7,37.38,33,0.0034,0.01,0,0.01,0,0.01,0,0.01,0,24.75,84164.37,84.57,7.66591,28.34,12765.12,57.31,1.16268,0.01,0,0.01,0,0.01,0,0.01,0,82.72,57.07,72.82,9.09,66.28,5.73,41.83,14.93,56.16,9832.29,53.74,2352.5,60.85,215.78,53.98,191.88,55.99,73.47,54.83,64.42,37.32,82.9,40.5,48.9,59.75,22.55,43.84,1221.7,40.27,11.6,63.92,109,79.55,70.47,64.43,855.43,59.22,63.12,60.57,56.59,39.7,6.53,61.99,0.38274,23.71,2611,28.04,0.18,24.87,361,29.04,0.03,0.01,0,0.01,0,93.27,17901.95,58.96,27169.9,58.43,17640.9,55.91,1689.04,39.04,46611.6,53.63,3.986,0.01,0,0.01,0,59.75,-0.66888,60.3,-0.68612,53.98,-0.24972,58.17,-0.6023,65.09,33.04,50,381.49,53.98,195.48,51.86,40.23,65.76,239.63,68.12,52.6,49.77,29.03,56.65,47.52,30.46,106.64,61.42,0.5,62.48,0.16,62.58,16.87,74.49,2475.58,58.43,2626.99,64.43,4735.6,19.94,97,19.28,97,45.24,77,62.58,1261.22,44.3,5.5
"Ethiopia","ETH",2024,4.86,0.36,65.69,62.86,63.96,70.49,62.35,65.91,56.23,63.06,67.36,58.49,63.15,70.83,73.03,67.15,71.43,39.85,0.01,0.01,29.62,0.01,63.66,0.01,60.09,77.33,68.62,47.39,87.8,52.73,70.46,57.85,43.18,66.11,62.28,52.76,67.17,70.77,68.13,50.21,57.84,68.94,72.56,73.46,66.66,69.59,76.65,68.72,65.62,59.06,111094.26,39.59,0.107,50.07,18178.33,28.85,0.01751,38.46,303.58,30.82,0.00029,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.85,225720.13,17.94,0.21741,46.24,196425.86,18.67,0.18919,48.2,149727.76,19.75,0.14421,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,73.01,7139926.77,54.63,6.87703,76.25,967237.38,52.27,0.93162,74.22,110047.5,56.4,0.106,0.01,0,0.01,0,63.18,64.97,57.16,10.21,82.72,2.39,72.3,9.94,70.86,2799.8,66.46,606.42,52.1,109.27,43.1,10.87,77.08,51.51,100,9.34,47.91,54.19,58.03,8.8,66.11,4.59,75.09,560.25,54.48,21.9,61.43,112,44.45,55.43,41.95,267.47,66.11,74.72,67.18,69.23,32.45,5.49,62.28,0.38401,69.15,928206,40.25,0.72,73.15,872536,61.68,0.71,78.48,628512.96,63.81,1.65,64.43,657.11,72.82,37371.88,69.12,34166.17,63.49,2249.79,80.8,6566937,57.44,5.326,52.65,348.2,47.88,3e-04,54.22,-0.44088,61.7,-0.74527,79.55,-2.03807,59.75,-0.62346,72.82,14.67,72.3,62.89,87.45,34.56,61.7,3.03,67.93,266.69,65.42,46.8,58.69,1.81,80.51,25.31,71.32,75.33,68.12,0.2,100,0,66.11,13.44,71.32,2186.46,63.8,3588.72,71.32,7911.44,67.38,65,64.46,64,65.05,48,68.32,712.69,74.68,29.1
"Federated States of Micronesia","FSM",2024,4.44,1.12,17.62,9.92,10.97,50.23,58.3,51.52,53.22,0.01,60.09,0.57,45.19,51.26,40.46,60.8,51.51,0.12,53.69,0.01,0.01,50.03,1.72,39.97,51.69,57.03,63.2,62.01,45.82,43.76,74.12,47.41,56.92,53.98,49.07,0.01,0.01,0.01,33.06,0.01,49.29,41.44,55.06,44.42,55.06,45.11,36.29,56.69,65.2,12.16,7.75,23.33,0.01002,0.01,0,0.01,0,0.01,0,0.01,0,39.12,290.12,80.82,0.37487,39.56,102.75,88.95,0.13277,35.33,12.46,60.92,0.0161,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,31.74,1047.03,63.91,1.35285,37.88,126.68,53.13,0.16368,60.04,0.32,63.94,0.00041,9.04,2529.71,19.23,3.26862,21.06,2529.71,70.98,3.26862,0.01,0,0.01,0,24.77,16082.81,64.51,20.78043,52.33,70.71,51.05,11.14,58.69,7.33,55.42,12.62,64.43,4279.46,61.99,956.79,82.72,1367.3,46.49,29.94,42.19,92.47,49.76,78.75,36.86,83.62,51.96,13.2,54.94,53.04,100,194.46,39.51,10.61,56.9,116.44,49.77,58.02,65.09,871.41,53.98,57.4,56.41,47.71,48.84,9.69,49.07,0.31397,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,49.07,130.91,79.55,41013.88,56.65,16439.17,58.96,1825.94,24.55,3323.8,44.52,1.796,0.01,0,0.01,0,48.14,-0.12323,50.46,-0.14552,46.26,0.32184,37.12,0.68611,56.16,87.01,53.98,255.02,45.78,274.75,43.1,327.01,53.27,74.31,56.9,24.9,40.51,222.65,45.54,71.78,49.77,95.25,27.18,29.55,31.16,11.35,56.41,22.93,55.67,364.37,62.28,3145.2,52.56,1244.55,63.46,69,61.41,68,71.12,38,61.99,1323.74,42.81,5.3
"Fiji","FJI",2024,6.7,2.79,16.07,20.62,11.55,17.43,59.69,41.56,48.5,0.54,57.38,0.76,39.35,51.47,48.67,2.99,36.41,53.37,54.71,30.79,0.01,2.66,0.01,54.42,64.72,47.54,54.08,76.29,37.57,35.42,56.04,40.02,55.02,45.06,46.02,0.35,45.64,0.01,57.34,0.01,39.03,39.67,54.2,48.2,52.18,48.47,48.87,55.91,0.16,31.52,7197.1,81.28,0.79766,37.36,4309.06,70.9,0.47757,46.82,1195.43,72.75,0.13249,48.73,938.4,66.17,0.104,45.97,266.81,62.39,0.02957,48.56,144.91,59.71,0.01606,25.28,80.52,33.64,0.00892,25.28,60.75,34.53,0.00673,28.49,46.98,40.27,0.00521,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.53,6694.48,58.02,0.74195,36.11,64.42,40.39,0.00714,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.62,203865.81,66.38,22.59448,59.49,67.11,70.41,9.22,46.73,10.37,48.37,13.85,51.63,13854.08,56.65,1753.34,80.51,1052.02,72.3,1308.26,35.85,95.49,39.38,93.04,33.32,92.1,37.66,56.1,59.22,24.94,53.03,1072.34,30.8,6.6,51.99,120,49.07,57.7,61.7,656.31,45.06,52.69,53.03,43.68,47.67,9.01,46.02,0.29425,12.15,21,0.01,0,37.29,4774,55.87,0.51,0.01,0,0.01,0,39.15,53.57,77.87,40847,60.03,19015.52,59.22,1852.82,44.3,119042,74.22,11.812,0.01,0,0.01,0,41.04,0.38857,37.12,0.59178,35.89,0.76434,43.84,0.32168,56.65,86.62,51.86,347.12,51.28,219.73,45.3,219.46,46.49,38.05,58.56,27.7,41.31,216.28,55.91,50.7,49.3,95.53,49.77,2.03,45.21,1.19,51.86,33.81,56.9,420.11,56.9,2474.94,53.98,1466.67,0.01,99,0.01,99,44.4,78,52.33,2695.59,25.34,3
"Finland","FIN",2024,1.54,0.49,4.84,5.41,0.83,25.26,26.44,0.56,28.57,0.56,19.6,0.01,2.41,23.99,27.4,19.28,30.52,0.01,0.01,2.53,34.98,0.01,2.09,38.59,26.65,19.6,27.65,33.83,0.44,0.01,37.1,0.62,17.28,58.96,22.89,46.14,0.38,0.01,0.01,0.01,10.36,0.56,20.49,29.49,22.84,23.81,31.54,11.05,33.63,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.03,6322.67,50.34,0.11258,32.91,431.17,36.19,0.00768,0.01,0,0.01,0,31.65,68742.43,46.62,1.22401,31.01,48446.75,40.82,0.86263,28.13,23448.71,34.86,0.41752,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,37.17,349885.7,44.21,6.22997,21.41,2997.41,23.5,0.05337,0.01,0,0.01,0,37.89,86890.44,39.31,1.54715,26.65,82.04,26.65,16.27,26.65,12.93,14.41,19.23,26.65,63355.75,28.68,15331.9,31.88,0,35.89,-90.79,0.01,100,18.95,99.45,0.01,100,0.01,100,34.91,338.19,39.43,1283.27,0.01,2.5,38.49,132,17.28,41.33,17.28,117.19,58.96,62.46,34.24,24.65,87.45,37.81,22.89,0.07589,43.66,89580,48.77,1.42,14.59,8,0.01,0,0.01,0,0.01,0,38.3,50.26,14.41,10692.95,12.55,216.34,21.32,395.91,0.01,0,0.01,0,0.01,0,0.01,0,6.73,2.24698,15.96,1.75513,31.68,0.89149,0.01,1.95837,29.14,412.99,14.41,1622.74,34.91,441.83,24.91,5483.84,36.2,8.34,14.41,2.2,22.13,2511.2,42.34,78.47,14.41,121.62,51.4,1.56,42.35,1.42,14.41,100.87,12.55,4.04,6.73,117.01,15.96,56.5,35.62,91,36.35,91,29.38,92,25.51,15206.19,36.51,4.5
"France","FRA",2024,7.54,2.7,21.03,8.69,30.55,35.03,31.23,0.51,39.43,2.84,27.8,30.15,33.35,28.36,42.97,28.04,35.69,1.99,0.13,58.58,59.01,0.01,2.82,41.08,19.47,36.95,30.38,43.55,0.51,0.01,26.84,0.48,29.81,59.49,34.58,53.54,42.86,0.01,27.75,32.76,30.45,36.52,28.87,22.75,34.74,35.66,51.78,29.62,26.55,39.56,19196.34,28.32,0.02831,29.39,1285.3,19.07,0.0019,0.01,0,0.01,0,30.39,101.86,17.67,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,63.19,77213.03,50.97,0.11386,62.83,60047.15,57.18,0.08855,61.93,31262.23,56.41,0.0461,64.16,1089826.3,52.98,1.60705,64.16,960618.75,53.93,1.41652,64.16,745573.04,55.96,1.09942,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,65.63,4002038.79,39.8,5.90138,50.6,174735.3,37.74,0.25766,0.01,0,0.01,0,54.31,464850.8,31.08,0.68547,24.91,82.5,15.22,17.35,37.72,11.69,36.2,15.99,29.14,58614.13,31.68,13038.29,31.88,0,59.49,386.72,0.01,100,26.19,98.65,0.01,100,0.01,100,14.41,469.73,50,1129.99,0.01,2.5,23.19,142,29.59,46.12,30.03,165.67,59.49,63.55,42.34,28.13,82.72,35.42,34.58,0.16361,65.45,712711,43.8,1.02,50.68,44901,36.24,0.07,0.01,0,0.01,0,59.22,373.8,21.32,11167.04,19.49,233.38,24.27,414.66,44.65,121489.6,17.25,0.024,33.51,1.2,32.02,2e-06,30.03,1.25953,30.88,1.16581,45.78,0.33452,29.14,1.18272,31.28,394.82,26.65,1049.06,24.27,633,21.32,6637.58,35.24,7.91,34.24,4.4,29.14,1748.47,44.58,73.36,34.91,103.64,55.42,1.03,66.94,0.08,37.42,68.97,26.65,7.33,24.91,303.67,39.15,210.23,24.12,96,23.6,96,32.88,90,28.2,14512.45,45.16,5.6
"Gabon","GAB",2024,5.08,1.5,17.21,15.92,6.29,50.9,50.49,46.64,57.46,0.11,68.78,0.07,59.37,59.74,52.89,59.49,41.9,0.01,0.12,21.93,36.22,0.01,40.49,44.86,59.12,53.15,49.05,42.16,52.77,29.5,49.67,61.19,45.42,61.13,68.32,13.87,0.01,0.01,0.43,0.01,64.06,55.02,57.43,58.45,63.51,60.77,46.04,56.38,62.78,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,19.77,5.96,18.57,2e-04,0.01,0,0.01,0,0.01,0,0.01,0,20.56,6.96,20.35,0.00023,21.24,6.96,20.88,0.00023,24.24,6.6,24.72,0.00022,27.49,32865.08,41.86,1.0878,27.81,31422.15,47.01,1.04004,29.1,28633.65,51.6,0.94774,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.88,136662.4,28.18,4.52338,35.48,32985.74,55.95,1.09179,46.29,3575.2,58.89,0.11834,40.41,103581.57,49.79,3.42844,61.42,65.82,56.9,10.23,49.54,9.55,57.03,12.43,50.46,14871.52,47.67,4065.32,51.4,104.13,34.58,-207.92,47.35,86.93,58.82,49.9,33.75,91.81,25.79,90.9,57.92,33.62,42.59,1253.87,56.93,23,65.76,108,45.3,55.94,45.54,309.43,61.13,67.15,62.28,60.65,39.01,6.5,68.32,0.41184,17.28,281,11.13,0.01,0.01,0,0.01,0,0.01,0,0.01,0,76.4,3056.68,63.8,31392.3,66.81,32010.09,68.72,2577.55,18.21,600,0.01,0,0.01,0,0.01,0,66.81,-1.0481,61.42,-0.72612,48.6,0.0699,62.28,-0.84058,60.03,64.66,54.94,239.48,53.03,200.58,64.43,1.38,64.76,226.55,62.28,39.7,64.11,0.73,63.18,39.43,55.42,90.97,27.7,27.99,57.89,0.33,60.85,17.74,60.57,616.17,49.07,1656.83,60.3,3108.74,70.61,60,67.04,59,52.27,67,53.03,2563.01,33.11,3.8
"Gambia","GMB",2024,4.89,0.67,35.72,55.58,12.6,65.07,68.75,57.85,57.96,37.01,62.19,0.56,53.22,67.12,65.24,62.84,67.2,0.01,0.16,31.96,39.16,0.01,0.14,20.83,68.32,73.43,69.01,64.53,53.93,55.6,62.87,59.41,44.67,73.91,58.96,25.51,43.24,45.97,31.32,0.01,54.66,51.81,68.52,62.88,70.18,59.02,72.11,68.48,57.66,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.94,363.81,49.83,0.01519,0.01,0,0.01,0,0.01,0,0.01,0,28.6,257.84,34.85,0.01077,27.14,145.32,34.12,0.00607,31.29,80.09,36.88,0.00334,27.81,37147.57,52.51,1.55139,28.13,33754.49,53.45,1.40968,28.78,27434.81,57.04,1.14576,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.56,119257.02,32,4.98051,0.01,0,0.01,0,0.01,0,0.01,0,19.98,5102.58,21.72,0.2131,68.32,62.08,68.32,9.37,71.8,4.51,75.09,8.98,73.91,2460.98,64.43,751.98,67.18,311.24,61.99,548.67,48.46,85.65,60.02,47.72,44.94,63.7,68.8,1.7,71.32,1.89,55.42,1014.41,52.24,19.6,67.57,106,46.02,56.43,43.35,286.69,73.91,83.43,75.09,78.98,21.32,4.45,58.96,0.37295,25.07,4174,25.95,0.14,39.51,7000,47.32,0.26,44.35,7429.04,47.65,0.29,71.32,1380.9,42.08,20463.64,61.13,20869.52,81.55,3149.06,29.38,9850.2,33.39,0.376,0.01,0,0.01,0,49.77,-0.27843,60.03,-0.67456,49.07,0.04583,54.7,-0.44961,69.12,20.7,67.93,95.82,62.58,115,63.18,2.23,74.49,458.24,66.11,47.9,61.42,1.03,69.54,31.86,48.14,95.82,72.82,0.13,70.19,0.05,73.35,8.65,67.18,1626.59,69.97,4269.74,68.32,7035.09,51.77,79,59.45,69,62.3,52,65.76,840.41,68.67,17
"Georgia","GEO",2024,3.74,0.73,19.18,19.21,9.63,38.13,49.02,11.15,47.93,2.08,48.02,0.56,43.62,36.6,38.88,45.68,31.21,51.25,0.01,0.01,46.72,0.01,1.99,22.57,51.61,30.03,47.19,78.94,40.76,0.5,31.83,23.81,46.73,50.93,46.26,37.97,23.65,0.01,31.85,0.01,36.8,51.7,28.46,39.03,44.14,31.53,47.95,46.17,45.2,43.33,29765.49,82.26,0.80036,45.65,13102.01,64.78,0.3523,36.38,241.1,47.28,0.00648,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.89,84312.13,57.6,2.26707,35.5,77950.41,60.62,2.09601,37.13,72460.08,66.67,1.94838,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.88,240036.42,47.03,6.45433,19.65,1355.55,20.7,0.03645,0.01,0,0.01,0,22.06,8928.24,23.09,0.24007,49.77,71.69,53.51,10.69,30.03,12.7,30.03,16.73,46.49,18757.56,47.9,3995.98,66.81,306,93.27,2900.65,36.78,94.98,45.16,86.26,0.01,100,25.45,92.2,38.01,289.62,26.65,1574.27,15.72,2.9,36.07,134,46.97,56.91,46.49,321.64,50.93,55.94,46.49,33.16,61.99,22.78,46.26,0.30129,34.68,27553,41.58,0.79,25.89,434,21.6,0.01,0.01,0,0.01,0,48.6,129.58,58.17,26555.68,40.25,3527.87,46.73,1225.09,41.29,73440.2,24.57,0.1,0.01,0,0.01,0,37.42,0.62024,36.2,0.65083,58.69,-0.44095,45.54,0.16997,19.49,540.47,41.57,587.49,37.12,420.16,41.04,492.45,44.82,27.61,43.47,9.5,44.33,132.06,20.45,118.37,34.58,104.2,72.82,0.13,52.79,0.49,28.68,78.94,39.7,23.72,55.91,2253.27,44.33,468.75,45.21,85,45.99,85,44.4,78,47.2,4016.77,20.64,2.4
"Germany","DEU",2024,4.1,1.99,8.46,5.18,3.24,36.06,11.12,0.49,36.16,0.72,26.41,0.06,27.5,20.52,41.1,30.88,36.96,2.56,0.01,73.18,59.94,0.01,2.62,42.39,30.84,0.52,24.59,38.79,0.46,0.01,28.11,0.45,28.67,53.39,30.88,69.39,0.53,0.01,0.41,0.01,24.22,31.23,24.44,13.25,26.7,34.91,48.39,29.26,32.6,57.35,101483.21,42.44,0.12953,42.57,8370.9,27.1,0.01068,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,71.23,353653,66.58,0.45138,74.87,324482.42,70.94,0.41415,76.75,262866.14,79.47,0.3355,64.96,1321483.51,53.93,1.68665,65.8,1127236.78,54.93,1.43873,66.67,833421.58,54.93,1.06372,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,68.57,5270542.15,51.87,6.72697,37.36,45898.33,24.19,0.05858,0.01,0,0.01,0,56.6,554021.13,31.75,0.70712,31.68,80.63,30.03,15.7,0.01,14.26,27.18,17.34,24.27,69207.08,24.91,19392.56,31.88,0,47.2,35.64,0.01,100,21.19,99.23,0.01,100,0.01,100,18.45,447.5,42.84,1245.85,0.01,2.5,19.92,146,29.14,46,28.2,162.1,53.39,57.17,24.27,21.94,81.55,35.23,30.88,0.13675,81.68,2888102,58.95,2.82,27.58,630,0.01,0,0.01,0,0.01,0,45.06,105.65,22.89,11240.19,21.32,240.92,22.13,406.96,16.66,327.8,0.01,0,0.01,0,0.01,0,20.45,1.81838,28.68,1.28981,39.15,0.61476,24.91,1.53315,26.09,451.84,22.89,1192.86,17.28,810.28,10.16,9381.04,24.27,4.43,29.37,3.6,28.68,1804.25,37.12,87.03,39.97,101.25,53.27,1.29,68.02,0.07,31.28,75.67,26.09,7,32.45,529.44,29.59,116.65,35.62,91,36.35,91,26.75,93,27.18,14712.16,50.27,6.3
"Ghana","GHA",2024,2.94,0.34,25.48,37.3,11.66,38.05,59.36,43.81,59.16,7.04,66.67,0.52,48.64,62.68,62.84,12.55,69.86,0.01,0.14,40.29,32.45,0.01,3.08,0.01,62.12,61.99,59.62,54.07,56.59,40.71,54.87,29.14,56.16,61.99,59.49,22.19,27.13,0.58,27,0.01,47.66,49.63,63.38,58.76,66.13,54.68,72.22,63.51,2.48,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.34,208.15,24.64,0.00063,0.01,0,0.01,0,0.01,0,0.01,0,42.1,4860.41,37.77,0.01477,43.98,3242.8,37.47,0.00985,43.68,1182.77,37.35,0.00359,39.79,126812.09,27.17,0.38536,40.13,110178.31,26.84,0.33481,39.79,77692.76,25.21,0.23609,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,60.02,2331693.56,58.14,7.08553,52.27,211442.93,47.06,0.64253,0.01,0,0.01,0,0.01,0,0.01,0,64.43,63.8,59.89,10.02,62.28,6.43,61.7,11.59,59.22,6404.92,60.03,1245.29,50.7,91.76,57.66,322.91,46.27,88.37,69.22,28.58,35.95,86.3,46.11,31,65.76,6.19,45.78,1196.24,25.04,4.9,33.92,135,57.16,60.78,55.18,444.64,61.99,68.04,62.88,62.07,37.12,5.97,59.49,0.37458,29.25,11075,16.84,0.03,34.08,2733,21.6,0.01,33.33,305.87,0.01,0,69.54,1149.9,55.42,25244.32,72.82,37823.51,70.41,2734.83,30.94,14548.4,23.56,0.082,0.01,0,0.01,0,46.97,-0.046,48.37,-0.06255,51.16,-0.06591,48.14,-0.07632,69.97,20.19,57.41,201.94,67.18,85.96,51.4,41.52,67.18,263.11,65.09,44,47.44,54.56,57.41,46.71,60.03,87.35,75.09,0.09,85.08,0.01,58.96,20.39,62.58,1111.38,62.88,3272.2,65.09,4965.9,0.01,99,38.24,90,39.82,84,64.11,1037.99,76.12,42.2
"Greece","GRC",2024,8.61,8.25,8.98,8.6,8.87,9.49,29.18,0.56,40.71,2.31,30.67,0.55,44.12,28.77,9.3,2.38,38.56,66.08,47.59,40.14,18.11,0.01,2.51,45.43,32.99,16.26,42.78,31.58,0.49,0.01,35.14,0.57,36.69,55.42,33.19,50.44,24.55,0.01,29.94,0.01,42.18,46.14,24.34,29.9,32.72,26.23,3.3,35.52,0.16,55.26,85261.97,85.45,0.81126,61.16,58286.75,74.2,0.55459,61.09,4946.25,63.6,0.04706,52.08,1344.52,47.14,0.01279,53.31,664.38,48.59,0.00632,43.96,83.79,41.53,8e-04,39.82,2920.41,39.97,0.02779,40.59,1881.44,41.06,0.0179,38.69,548.25,40.78,0.00522,21.51,14196.12,16.43,0.13507,20.11,9450.38,16.05,0.08992,19.75,5923.74,15.66,0.05636,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.16,713566.45,52.91,6.78948,30.09,18737.97,35.11,0.17829,0.01,0,0.01,0,46.26,266272.98,44.62,2.53355,32.45,80.11,33.54,15.18,39.29,11.41,6.73,20.03,38.01,38518.6,48.14,3985.74,31.88,0,31.28,-418.01,0.01,100,24.38,99,0.01,100,0.01,100,23.6,426.47,52.33,1086.24,0.01,2.5,32.1,136,30.88,46.32,43.59,291.67,55.42,57.96,23.6,21.91,85.59,36.05,33.19,0.15242,49.89,195304,51,1.83,27.91,710,21.6,0.01,0.01,0,0.01,0,36.2,41.74,27.18,11766.36,29.14,362.39,30.88,486.23,32.18,18856,27.86,0.142,0.01,0,0.01,0,44.82,0.0378,39.7,0.4474,48.84,0.0643,43.59,0.32558,12.55,621.14,47.2,454.12,33.54,458.92,26.65,5053.99,34.91,7.65,30.67,3.7,32.45,1151.25,14.41,123.37,38.58,102.17,65.09,0.28,55.23,0.41,0.01,150.2,35.89,12.53,42.84,1108.65,29.14,114.11,0.01,99,0.01,99,40.64,83,42.84,5330.4,34.71,4.1
