"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Jordan","JOR",2.46,0.57,10.62,10.11,2.75,43.12,53.05,10.5,56.31,0.73,4.62,0.01,45.48,45.94,48.99,29.93,54.68,33.18,0.01,0.01,15.99,0.01,2.02,17.46,49.09,42.14,48.1,79.6,20.74,0.37,47.67,33.25,60.31,59.22,50,79.81,0.48,0.01,0.01,0.01,41.81,49.48,44.7,44.98,48.21,44.85,53.51,44.52,20.12,38.9,13700.03,51.19,0.24675,29.74,1169.41,29.71,0.02106,26.74,3.55,28.36,6e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.19,4031.28,14.87,0.07261,17.19,3577.02,14.87,0.06442,17.19,2954.26,14.87,0.05321,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.65,402528.52,62.5,7.24982,17.13,539.6,16.04,0.00972,0.01,0,0.01,0,18.21,2420.95,16.75,0.0436,46.26,73.18,52.1,11.52,41.95,9.8,42.34,13.6,49.77,9739.25,46.49,2581.8,67.93,309.91,93.27,1282.73,17.26,99.01,24.92,97.99,0.01,100,13.84,99.9,48.14,22.24,47.2,810.43,25.73,6.1,42.97,124,58.96,62.04,61.7,250.76,59.49,64.34,38.44,5.99,0.34113,74.94,501114,85,7.64,23.16,228.83,0.01,0,0.01,0,0.01,0,21.32,4,0.01,7229.61,45.06,8215.09,47.44,956.07,0.01,0,0.01,0,0.01,0,0.01,0,41.04,0.35609,42.59,0.22867,58.17,-0.36923,42.08,0.41155,41.31,222.3,48.37,295.7,55.67,180,36.34,1179.87,48.6,56.33,47.83,21.41,35.57,539.13,44.58,63.41,56.9,87.84,74.49,0.03,50.12,1.66,41.04,41.15,42.84,71.88,40.25,959.5,51.16,2222.63,18.07,97,13.17,98,34.24,90,47.44,2811.68,63.03,12.7
"Kazakhstan","KAZ",1.79,0.25,12.8,18.1,10.23,11.32,40.85,11.74,39.31,2.21,46.58,0.54,54.75,36.18,38.9,0.7,53.24,43.84,0.01,0.01,54.87,0.01,2.3,0.01,59.55,32.69,40.42,35.38,30.58,0.49,45.61,27.81,40.24,34.24,44.09,31.88,33.93,0.01,28.81,0.01,60.58,49.49,29.34,35.1,45.99,35.85,42.2,49.57,0.01,51.08,50812.02,56.08,0.31986,47.54,11819.06,41.41,0.0744,35.88,188.75,35.1,0.00119,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,54.93,341872.9,57.6,2.15206,53.93,278492.77,55.96,1.75309,52.98,168940.49,53.93,1.06347,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,50.67,920147.69,39.04,5.79225,28,12232.36,26.96,0.077,0.01,0,0.01,0,0.01,0,0.01,0,59.49,66.44,59.62,10.38,28.68,11.5,37.27,14.6,42.34,15359.31,38.58,5405.85,46.97,45.47,26.65,-449.21,34.27,92.97,27.28,97.26,0.01,100,23.53,91.4,48.84,21.38,42.59,945.09,21,5.1,36.82,127,39.97,53.56,40.51,151.18,42.84,34.81,55.06,10.46,0.28865,38.8,12141,26.19,0.08,42.45,6600,27.12,0.04,0.01,0,0.01,0,38.01,30.56,56.9,30715.37,40.51,3861.02,53.74,1198.8,33.1,7600,25.08,0.05,0.01,0,0.01,0,66.81,-0.97829,54.94,-0.46157,39.7,0.62393,61.7,-0.8241,27.18,371.6,31.68,710.1,19.49,771,63.21,4.55,42.59,30.25,49.66,24.47,58.96,2.25,28.2,96.5,27.7,104.94,35.24,4.68,54.46,1.03,39.15,45.59,46.97,123,51.63,2257.59,50.23,2017.97,0.01,99,0.01,99,0.01,99,40.25,4822.89,70.41,17.1
"Kenya","KEN",12.6,3.24,48.97,61.4,30.19,63.35,62.03,62.83,64.99,54.31,63.43,6.28,65.8,66.6,64.19,58.06,68.22,33.53,0.16,29.09,26.88,0.01,1.8,49.17,68.41,61.51,68.93,51.04,63.25,53.5,67.73,67.99,64.04,67.18,63.8,66.13,53.57,45.23,68.04,0.58,62.45,69.32,71.4,63.6,65.06,65.84,62.58,63.97,52.69,45.13,29977.74,35.92,0.08025,37.36,3158.26,24.47,0.00845,32.51,71.07,29.47,0.00019,48.73,691.94,29.66,0.00185,0.01,0,0.01,0,0.01,0,0.01,0,33.4,784.18,24.91,0.0021,33.31,353.97,25.28,0.00095,34.22,106.54,25.29,0.00029,37.79,87198.89,19.75,0.23343,36.15,70779.7,19.75,0.18948,36.48,51681.15,19.4,0.13835,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.59,995874.37,16.94,2.66593,23.5,5222.74,16.4,0.01398,0.01,0,0.01,0,59.83,649649.95,40.41,1.7391,66.46,59.66,70.41,9.24,59.75,6,63.33,10.2,69.54,2137.27,68.32,329.53,50.93,81.25,51.16,35.93,64.92,53.22,61.62,31.63,54.66,30.3,52.37,6,77.11,0.08,59.49,409.72,61.04,26.9,75.73,96,61.7,63.57,66.46,295.56,67.55,80.61,14.41,3.65,0.41274,73.52,430247,59.49,1.08,62.25,114411.67,46.1,0.23,48.03,40250,42.59,0.09,79.55,4360.96,53.51,30054.71,65.09,40820.2,58.43,1521,73.42,2107323,63.06,5.61,33.98,0.2,0.01,0,67.93,-1.0551,57.41,-0.5901,72.3,-1.39194,66.46,-0.99384,66.11,16.6,77.11,35.4,60.3,136.9,67.09,1.87,70.86,509.04,59.74,63.89,61.13,1.16,73.91,25.22,63.18,81.73,52.8,0.56,67.55,0.26,68.72,6.01,68.72,5238.87,60.3,3667.2,63.18,10370.95,43.9,88,44.94,88,74.14,36,68.32,403.55,68.12,15.1
"Kiribati","KIR",3.8,0.69,20.93,16.75,9.87,55.42,60.91,48.8,51.5,0.15,57.46,0.39,46.06,53.59,39.55,60.75,70.83,0.01,54.33,22.89,0.01,0.14,0.09,49.18,58.59,53.62,69.38,63.13,55.87,48.2,69.33,30.38,55.54,57.41,42.84,0.01,32.57,0.01,15.37,0.01,48.03,44.17,54.06,48.67,58.51,46.39,33.72,62.25,59.28,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,37.51,209.38,77.97,0.32115,38.11,73.19,79.33,0.11226,39.94,25.96,72.81,0.03981,18.91,3.17,30.13,0.00487,17.94,0.61,24.91,0.00094,21.97,0.2,25.68,0.00031,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.14,0.76,31.98,0.00117,0.01,0,0.01,0,0.01,0,0.01,0,7.2,10.91,9.04,0.01674,0.01,0,0.01,0,0.01,0,0.01,0,32.08,37500.89,75.38,57.51771,60.85,65.28,56.41,10.81,52.68,7.6,54.58,11.9,66.11,2557.53,72.82,130.68,69.12,336.05,57.66,171.12,53.69,67.56,58.13,39.27,38.9,69.91,59.72,2.5,53.51,6.94,89.84,10.13,25.07,6,36.82,127,52.8,59.05,58.43,238.48,57.92,60.39,38.01,5.93,0.28118,0.01,0,0.01,0,23.51,250,45.11,0.22,0.01,0,0.01,0,34.58,23.03,85.59,43477.78,55.42,20424.3,66.46,2037.37,12.16,17,19.43,0.018,0.01,0,0.01,0,45.3,-0.00189,50.93,-0.17897,45.54,0.34397,42.84,0.35309,63.18,25.3,46.26,365.4,49.3,231.64,48.05,207.41,56.16,114.66,60.96,65.73,46.49,72.86,54.46,47.25,39.43,99.09,28.68,7.52,23.6,22.64,56.65,14.93,60.57,2044.31,67.55,5472.24,58.96,6562.41,50.77,82,60.92,74,67.34,48,77.87,210.64,64.43,13.7
"Kuwait","KWT",2.28,1.03,5.03,3.91,2.42,13.46,22.28,0.21,31.8,0.19,32.5,0.01,42.13,33.55,35.02,2.58,27.01,2.31,0.01,39.38,19.29,0.01,0.17,41.1,52.57,49.35,6.73,14.11,0.01,0.01,52.31,0.35,68.78,14.41,32.45,65.99,0.01,0.01,0.01,0.01,43.04,41.24,43.21,24.62,35.5,19.44,63.08,41.62,0.16,32.47,6229.59,52.49,0.26361,27.65,770.02,32.2,0.03258,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.82,1109.34,41.81,0.04694,37.47,766.82,43.48,0.03245,35.96,208.75,42.48,0.00883,17.94,5277.75,18.67,0.22333,18.67,4860.42,20.46,0.20567,19.04,3922.88,21.16,0.166,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,31.38,178623.76,74.37,7.55869,0.01,0,0.01,0,0.01,0,0.01,0,37.19,67224.57,45.43,2.84469,43.1,74.04,64.11,9.95,57.53,6.5,42.34,13.6,6.73,96663.82,6.73,52708.73,29.59,0,6.73,-6309.75,0.01,100,0.01,100,0.01,100,0.01,100,50.46,15.06,54.22,564.72,0.01,2.5,12.55,148,70.41,65.44,67.18,303.67,41.31,32.63,12.55,2.81,0.20544,56.97,132911,76.44,5,0.01,0,0.01,0,0.01,0,0.01,0,23.6,5.92,33.54,18289.43,33.89,593.39,41.57,693.33,0.01,0,0.01,0,0.01,0,0.01,0,39.43,0.42019,46.97,-0.00725,42.84,0.50161,39.7,0.58817,44.09,188.1,42.34,467.6,55.67,180,10.89,6480.26,34.24,10.24,36.8,10.95,10.16,6703.6,19.49,109.91,37.12,100.31,80.51,0.02,64.76,0.3,48.14,26.94,38.87,22.61,44.33,1288.15,41.83,741.51,0.01,99,0.01,99,38.17,86,17.28,13973.54,42.21,6.3
"Kyrgyzstan","KGZ",2.57,0.22,30.03,44.69,11.91,50.88,57.6,37.9,44.36,38.05,48.39,0.54,68.85,45.44,51.95,36.39,69.67,64.52,0.01,0.01,22.68,0.01,1.88,0.01,57.28,44.31,64.32,67.43,38.22,22.06,53.97,45.34,38.3,49.77,45.78,41.83,25.58,51.47,29.06,0.01,69.99,67.73,38.62,45.63,53.25,52.05,51.85,53.9,24.57,48.58,43430.71,100,0.82016,57.31,31727.56,76.12,0.59915,54.7,2369.88,62.21,0.04475,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.51,14120.03,21.85,0.26665,22.54,13313.5,22.88,0.25142,24.22,11202.83,23.21,0.21156,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,77777.46,12.41,1.46878,31.85,21243.68,42.14,0.40117,0.01,0,0.01,0,0.01,0,0.01,0,56.9,67.95,57.66,10.58,38.73,10.3,50.7,12.4,62.58,2906.1,66.11,443.15,61.99,186.32,73.35,661.37,46.35,84.2,31.51,94.57,16.4,99.51,29.68,68.7,56.41,3.58,51.63,638.13,36.45,10.4,56.41,111,38.3,52.2,38.3,142.07,50.93,46.01,47.67,7.66,0.30588,42.49,21105,41.19,0.4,31.54,1197.5,20.74,0.02,47.29,25091.67,56.02,0.46,41.31,45.07,53.98,30229.39,43.59,7207.76,56.41,1384.69,29.93,5663,28.22,0.108,0.01,0,0.01,0,76.4,-1.22245,64.11,-0.78839,60.57,-0.56957,75.73,-1.37156,40.51,235.3,36.82,570.5,33.54,501.2,62.09,5.4,53.51,79.66,52.99,33.52,58.43,2.67,45.3,62.39,53.27,91.44,60.57,0.21,59.22,0.58,38.87,46.72,52.1,341.59,55.67,2728.25,53.98,3577.16,28.61,95,30.13,95,17.21,97,61.7,810.84,78.68,24.5
"Lao People's Democratic Republic","LAO",3.33,0.38,29.1,29.71,13.9,59.68,61.77,56.18,57.08,2.22,52.65,0.63,63.18,67.5,55.82,72.63,52.44,2.31,0.01,0.01,67.8,2.91,2.44,0.01,62.44,65.86,63.7,55.59,54.46,47.8,64.59,59.24,54.21,59.75,57.41,0.38,50.24,0.57,40.28,0.01,70.36,56.73,62.58,77.3,63.58,70.92,43.93,65.99,79.94,35.33,9908.35,43.66,0.1664,31.85,1757.96,31.13,0.02952,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.93,320059.46,74.66,5.37497,55.44,306201.35,76.27,5.14224,57.04,276266.28,100,4.63952,50.24,41544.55,53.06,0.69768,51.17,1875.89,44.54,0.0315,0.01,0,0.01,0,40.75,430485.59,61.76,7.22943,25.92,8023.89,32.21,0.13475,0.01,0,0.01,0,0.01,0,0.01,0,61.7,63.53,63.18,10.05,64.92,4.4,66.81,9.4,61.7,3166,65.76,466.15,66.46,279.1,46.49,5.14,54.52,63.88,54.4,51.17,39.69,66,57.56,2.9,67.93,0.48,61.42,334.42,51.36,20.1,68.32,100,53.03,59.15,55.42,218.82,59.75,64.87,41.31,6.29,0.3859,14.19,59,0.01,0,50.79,20362.75,49.69,0.3,32.26,333.33,0.01,0,53.27,140.49,36.82,21438.27,66.46,43840.49,58.96,1584.14,41.25,40838,39.34,0.676,0.01,0,0.01,0,74.49,-1.19702,66.46,-0.87558,50.93,0.01707,63.18,-0.86923,61.99,26.76,63.18,88.48,59.75,145.04,100,0.01,64.11,336.11,63.06,75.12,87.45,0.01,61.7,36.29,66.11,77.66,26.65,11.95,55.18,0.97,57.66,13.31,61.7,2587.45,72.3,6503.65,64.43,12011.85,69.4,61,73.62,60,100,12,59.75,1052.45,46.02,7.6
"Latvia","LVA",2.7,0.78,9.37,8.88,2.35,39.41,37.85,1.58,36.86,0.63,39.73,0.01,40.84,31.76,34.94,34.73,50.45,0.01,0.01,48.28,50.94,0.01,2,37.06,47.14,23.54,39.97,46.25,28.85,0.01,35.25,0.62,37.57,36.51,36.51,84.99,0.29,0.01,0.01,0.01,40.08,41.62,34.66,24.52,37.71,29.8,40.96,39.19,30.78,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.96,3890.88,60.01,0.20057,41.06,2121.26,59.81,0.10935,39.63,587.48,51.7,0.03028,35.83,79809.48,69.61,4.11405,36.48,71555.59,71.92,3.68857,37.13,54167.94,71.92,2.79227,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.15,145597.74,71.51,7.50532,16.77,347.86,17.86,0.01793,0.01,0,0.01,0,33.08,41617.74,41.52,2.14533,50,71.97,44.45,12.67,21.73,12.2,25.51,16.2,39.43,19271.32,40.51,4580.43,29.59,0,72.3,616.32,21.83,98.16,38.12,89.56,0.01,100,0.01,100,32.45,189.27,38.3,1055.71,0.01,2.5,39.01,126,37.72,51.51,37.42,134.36,19.49,20.65,81.55,26.09,0.23503,72.23,365483,100,16.79,8.47,2,0.01,0,0.01,0,0.01,0,47.2,85.16,44.58,26435.53,34.24,604.89,34.58,565.55,0.01,0,0.01,0,0.01,0,0.01,0,42.59,0.25489,37.72,0.5585,47.44,0.20459,36.51,0.80921,33.19,324.2,36.2,578.6,17.28,777,34.79,1602.3,40.78,26.46,34.87,8.93,33.89,856,27.7,97.07,28.2,104.37,68.12,0.08,40.51,4.91,24.91,72.36,36.51,15.63,50.23,2081.21,32.82,244.18,31.43,94,33.06,94,28.07,94,36.82,6236.2,69.12,15.3
"Lebanon","LBN",3.49,0.37,32.96,31.7,23.3,48.47,51.71,36.99,50.85,8.44,38.99,4.3,63.46,46.36,44.52,51,50.15,2.96,50.05,0.01,0.01,0.01,0.18,34.43,36.57,48.2,50.84,79.78,40.55,19.48,55.82,42.48,72.82,44.58,40.51,53.36,20.13,0.56,0.34,54.32,58.8,68.49,48.01,53.87,38.52,48.1,41.21,46.46,55.99,46.63,34486.65,71.13,0.65191,42.57,7451.54,47.25,0.14086,0.01,0,0.01,0,52.68,994.14,49.83,0.01879,56.61,757.44,56.1,0.01432,43.36,47.34,43.46,0.00089,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.93,407337.54,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,34.43,45559.97,34.43,0.86123,34.91,78.07,38.3,13.65,51.16,7.8,45.42,13.2,44.82,13009.58,57.66,1032.5,75.73,470.32,84.04,1239.08,40,88.73,41.1,84.78,14.55,99.9,26.09,85.5,49.07,20.99,63.49,299.49,34.1,9.9,52.92,114,72.3,66.25,73.35,370.8,47.9,41.39,52.1,9.32,0.25625,48.77,50938,58.38,1.07,26.22,441.67,15.46,0.01,31.77,275,0.01,0,34.24,19.21,33.19,18220.59,47.2,9867.7,43.1,766.62,11.72,3,0.01,0,48.15,117.6,61.28,0.00247,63.49,-0.81831,54.46,-0.41744,79.55,-1.8758,58.96,-0.66879,41.04,226.73,56.16,158.07,40.51,343,71.63,0.66,39.7,21.12,37.38,11.36,67.18,0.28,32.82,88.07,50.46,93.88,30.46,6.4,51.28,1.47,44.82,35.23,44.58,87.4,47.9,1625.8,46.97,1434.27,52.66,81,59.23,75,56.28,65,44.58,3501.95,56.41,10.7
"Lesotho","LSO",1.32,0.07,24.8,18.72,13.33,61.12,66.98,55.92,66,0.14,66.39,0.74,50.54,63.38,66.53,56.33,60.91,0.15,0.01,0.01,27.34,0.01,0.15,0.01,82.19,59.69,61.04,67.22,58.31,51.61,70.85,45.85,80.1,58.17,61.7,0.01,30.17,0.01,54.11,0.01,49.3,51.82,61.24,57.14,72.77,56.01,79.02,69.12,45.9,25.43,1543.09,36.74,0.08296,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,20.81,10494.51,31.01,0.56424,20.81,10494.51,34.86,0.56424,23.21,10037.4,38.45,0.53966,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,29.2,110814.68,40.93,5.95799,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,100,43.73,67.55,9.6,60.71,5.4,58.69,10.8,63.49,2763.47,58.69,972.29,61.13,167.14,73.91,665.13,52.88,68.44,64.29,26.17,62.93,16.02,42.33,28.5,78.68,0.07,63.8,298.53,39.03,12.4,53.86,113,78.68,68.54,81.55,519.45,57.66,60.08,47.9,7.67,0.40579,0.01,0,0.01,0,30.94,1000,29.41,0.05,0.01,0,0.01,0,89.84,15157.48,72.3,37830.97,51.86,14291.36,57.66,1488.49,48.18,95900,60.78,4.828,0.01,0,0.01,0,44.82,0.04971,54.22,-0.40096,54.46,-0.20593,49.3,-0.23132,64.76,18.32,57.92,116.73,56.41,175.57,57.87,17.9,73.35,632.84,72.2,109,51.4,17.29,64.76,31.42,52.8,91.9,88.56,0.01,81.55,0.11,68.32,6.23,70.86,6285.55,70.86,6207.91,65.76,13088.12,43.9,88,47.21,86,46.65,80,65.76,538.14,56.41,10.7
"Liberia","LBR",4.56,0.54,38.45,61.03,14.01,66.46,70.96,73.53,60.98,38.38,69.32,0.54,68.56,74.31,60.41,64.51,75.32,0.12,0.17,2.01,53.61,0.01,60.51,0.01,68.72,66.48,87.21,63.65,62.59,91.22,74.96,68.3,44.07,67.93,75.73,44.8,33.33,37.86,29.01,0.01,67.58,69.56,90.31,60.52,75.08,59.01,61.84,69.87,59.57,15.09,56.77,18.38,0.00165,0.01,0,0.01,0,0.01,0,0.01,0,43.39,381.12,47.66,0.0111,0.01,0,0.01,0,0.01,0,0.01,0,27.3,128.8,29.37,0.00375,27.89,111.84,29.41,0.00326,0.01,0,0.01,0,41.51,113746.05,63.4,3.31159,42.91,106420.68,67.59,3.09832,44,90325.04,70.72,2.62971,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.2,264478.58,100,7.7,54.66,185736.89,84.88,5.40752,48.71,4108.61,61.7,0.11962,0.01,0,0.01,0,68.32,58.87,69.12,9.34,67.74,4,65.25,9.7,81.55,878.44,93.27,-309.59,79.55,701.23,50.93,32.33,53.28,68.3,73.53,15.66,100,1.3,83.21,0.4,82.72,0.03,67.93,236.88,70.01,34.4,66.64,102,43.1,55.19,45.06,177.2,67.18,80.54,41.95,6.32,0.4537,43.54,22348,46.1,0.62,35.98,2633.33,30.87,0.06,36.55,833.33,39.21,0.02,68.32,944.51,53.03,29891.85,93.27,78180.28,68.32,2164.47,28.98,4168,29.05,0.12,0.01,0,0.01,0,60.3,-0.73754,75.73,-1.28367,70.41,-1.28509,68.72,-1.09113,100,1.4,81.55,27.1,68.32,92.66,53.61,72.1,78.68,757.26,71.64,106.42,53.27,11.14,57.41,42.73,67.18,75.02,71.8,0.05,51.63,1.45,63.8,9.06,76.4,8932.45,63.8,4903.07,69.97,16256.83,58.99,75,54.12,79,66.22,49,79.55,188.76,71.32,17.5
"Libyan Arab Jamahiriya","LBY",8.84,4.98,15.69,36.39,2.9,36.57,39.33,32.47,33.88,36.59,40.33,0.01,57.06,42.76,46.77,24.74,42.27,0.15,40.09,52.2,12.15,0.01,45.92,43.43,51.41,48.34,27.02,35.64,37.15,25.34,39.82,29.64,42.33,43.1,21.32,36.46,21.1,63.66,0.01,0.01,69.02,47.17,41.43,39.91,47.28,40.65,53.82,43.24,14.16,29.3,3366.38,33.02,0.0584,0.01,0,0.01,0,0.01,0,0.01,0,39.12,293.63,40.16,0.00509,42.62,119.05,41.95,0.00207,40.49,26.73,36.5,0.00046,46.46,8391.24,56.58,0.14557,47.73,5986.91,58.9,0.10386,47.66,2455.75,57.41,0.0426,12.81,839.22,11.95,0.01456,12.81,515.11,11.51,0.00894,12.38,300.97,11.51,0.00522,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.83,375900.48,47.73,6.52085,44.74,91958.11,59.54,1.59522,42.65,624.11,44.54,0.01083,43.43,138392.04,43.43,2.40073,49.07,72.3,53.86,11.22,54.22,7.26,43.1,13.49,34.24,29025.95,21.32,19385.41,43.59,24.52,29.14,-318.59,37.57,91.19,36.74,91.22,32.57,85.1,19.71,95.69,52.8,7.63,30.03,1217.93,25.4,6.05,34.58,128.76,42.08,54.77,42.59,164.41,48.84,43.68,40.25,6.2,0.12904,38.47,11551,34.56,0.19,28.79,666.67,15.46,0.01,54.85,120666.67,73.88,1.88,32.07,15.28,34.58,20492.31,53.51,17444.48,44.58,811.21,0.01,0,0.01,0,0.01,0,0.01,0,65.42,-0.95315,72.82,-1.17804,35.89,0.80825,61.99,-0.82422,44.82,184.3,38.3,552.8,39.7,370,40.12,620.22,46.97,45.49,47.59,21.27,37.72,333.65,52.56,48.03,33.89,101.81,63.03,0.14,69.54,0.21,35.57,53.87,41.83,64.09,43.59,1176.33,44.33,1096.48,12.52,98,13.17,98,17.21,97,32.45,8588.86,55.06,10.4
